filename,split,entropy_pseudo,entropy_gt,entropy_diff
baybay_11.tif,test,0.6488,0.7379,-0.0891
aachen_27.tif,test,1.2593,1.3181,-0.0588
coxsbazar_65.tif,test,0.6164,0.7180,-0.1016
melbourne_62.tif,test,1.0654,0.8744,0.1910
daressalaam_108.tif,test,1.0475,1.2712,-0.2237
maputo_11.tif,test,1.0746,1.2147,-0.1401
melbourne_61.tif,test,0.9721,1.0311,-0.0590
abancay_11.tif,test,0.9679,0.8796,0.0883
duesseldorf_51.tif,test,0.9811,1.1423,-0.1612
zanzibar_122.tif,test,0.4624,0.5969,-0.1345
coxsbazar_76.tif,test,0.2616,0.3102,-0.0486
daressalaam_56.tif,test,0.9911,1.4025,-0.4114
chicago_2.tif,test,1.0841,1.0384,0.0457
kyoto_27.tif,test,1.0629,0.9606,0.1023
lubuskie_21.tif,test,0.5460,0.6025,-0.0565
tonga_22.tif,test,1.1013,1.0912,0.0101
koeln_8.tif,test,1.2167,1.1362,0.0805
kagera_44.tif,test,1.0371,1.1350,-0.0978
ngaoundere_56.tif,test,0.8965,0.7799,0.1166
paris_51.tif,test,1.1765,1.1605,0.0160
khartoum_61.tif,test,1.1849,1.1506,0.0343
dortmund_50.tif,test,1.3354,1.4765,-0.1410
podkarpackie_9.tif,test,0.4039,0.4660,-0.0621
christchurch_66.tif,test,0.4912,0.3106,0.1806
pisco_49.tif,test,1.1413,1.2525,-0.1112
zanzibar_146.tif,test,0.9638,0.9024,0.0614
rotterdam_13.tif,test,1.2575,1.3415,-0.0840
mahe_67.tif,test,0.4825,0.4154,0.0671
tyrolw_49.tif,test,1.2165,1.3865,-0.1700
coxsbazar_36.tif,test,0.8392,0.9270,-0.0878
vegas_7.tif,test,1.3183,1.5057,-0.1874
koeln_27.tif,test,0.7600,0.4712,0.2888
monrovia_60.tif,test,1.2979,1.3417,-0.0438
swietokrzyskie_37.tif,test,0.2031,0.1729,0.0303
mahe_30.tif,test,0.7256,0.6803,0.0453
daressalaam_99.tif,test,1.0446,1.0989,-0.0542
duesseldorf_28.tif,test,1.4490,1.6103,-0.1612
vegas_10.tif,test,1.1098,1.4029,-0.2931
daressalaam_75.tif,test,0.7346,1.0383,-0.3037
daressalaam_65.tif,test,0.7870,1.4050,-0.6180
chiclayo_30.tif,test,0.8671,0.7609,0.1062
vienna_25.tif,test,1.2008,1.1426,0.0582
chisinau_4.tif,test,0.9959,0.9998,-0.0039
zanzibar_30.tif,test,0.8239,0.9072,-0.0833
lima_12.tif,test,0.1457,0.2206,-0.0749
chiangmai_3.tif,test,1.1382,1.0610,0.0772
lambayeque_6.tif,test,1.2271,1.2459,-0.0188
muenster_15.tif,test,1.5585,1.6430,-0.0845
pomorskie_33.tif,test,0.6290,0.6399,-0.0109
coxsbazar_73.tif,test,0.2908,0.3342,-0.0434
accra_20.tif,test,1.2163,1.2074,0.0089
vienna_41.tif,test,0.7239,0.9809,-0.2570
ngaoundere_52.tif,test,1.2833,1.3579,-0.0746
aachen_12.tif,test,1.5968,1.6363,-0.0396
dowa_20.tif,test,0.5728,0.6785,-0.1058
rio_59.tif,test,1.3462,1.4933,-0.1471
wielkopolskie_4.tif,test,0.2339,0.1640,0.0699
zanzibar_69.tif,test,0.8503,0.8697,-0.0193
monrovia_31.tif,test,1.3802,1.4522,-0.0719
coxsbazar_38.tif,test,0.5909,0.9740,-0.3831
ica_46.tif,test,0.9019,1.0894,-0.1875
warminsko-mazurskie_4.tif,test,0.4237,0.3874,0.0363
mahe_28.tif,test,1.0135,1.0752,-0.0616
aachen_26.tif,test,1.1649,1.1909,-0.0260
tonga_46.tif,test,1.3725,1.1519,0.2206
dortmund_68.tif,test,1.5012,1.6624,-0.1612
swietokrzyskie_27.tif,test,0.3666,0.1638,0.2028
melbourne_6.tif,test,1.4188,1.4624,-0.0436
zanzibar_98.tif,test,1.2304,1.3189,-0.0885
zanzibar_57.tif,test,0.8896,0.8470,0.0426
mahe_48.tif,test,1.1429,1.0244,0.1185
daressalaam_105.tif,test,1.0260,1.2166,-0.1906
abancay_19.tif,test,1.2021,1.3139,-0.1117
lohur_10.tif,test,1.2047,1.1984,0.0063
tyrolw_8.tif,test,0.4463,0.8615,-0.4152
rotterdam_40.tif,test,1.2836,1.3477,-0.0641
santiago_10.tif,test,1.1211,1.1753,-0.0542
chicago_39.tif,test,0.7836,0.9549,-0.1713
svaneti_19.tif,test,0.4679,0.6149,-0.1471
dowa_14.tif,test,0.8821,1.0426,-0.1605
dortmund_35.tif,test,0.8740,0.9491,-0.0751
coxsbazar_62.tif,test,1.4590,1.5466,-0.0876
bielefeld_26.tif,test,1.6241,1.7156,-0.0915
chisinau_8.tif,test,1.1008,1.0447,0.0560
viru_14.tif,test,0.3888,0.5393,-0.1506
wielkopolskie_35.tif,test,0.4484,0.4594,-0.0110
dhaka_44.tif,test,1.0935,1.1485,-0.0550
koeln_9.tif,test,1.3743,1.4887,-0.1144
pomorskie_29.tif,test,0.5221,0.5298,-0.0077
sechura_34.tif,test,0.6622,0.6548,0.0074
svaneti_56.tif,test,0.3609,0.5610,-0.2001
mahe_26.tif,test,1.0449,1.1046,-0.0596
lima_47.tif,test,0.9551,0.7990,0.1561
zanzibar_90.tif,test,0.4905,0.8190,-0.3285
mahe_39.tif,test,1.2635,1.3164,-0.0530
dolnoslaskie_1.tif,test,0.4535,0.6085,-0.1550
tyrolw_14.tif,test,0.3954,0.3915,0.0039
sechura_13.tif,test,0.4959,0.7300,-0.2340
viru_48.tif,test,0.9268,1.1197,-0.1929
koeln_30.tif,test,0.3131,0.2543,0.0588
muenster_55.tif,test,1.6239,1.7092,-0.0853
koeln_23.tif,test,0.6609,0.6367,0.0242
chicago_9.tif,test,1.3683,1.6180,-0.2497
mahe_55.tif,test,0.7519,0.8165,-0.0646
sechura_47.tif,test,1.2336,1.2255,0.0081
muenster_66.tif,test,0.9800,0.9604,0.0196
austin_33.tif,test,1.0815,1.0355,0.0460
kyoto_5.tif,test,1.0439,1.2843,-0.2405
bogota_6.tif,test,1.3065,1.3577,-0.0512
ngaoundere_53.tif,test,1.0956,1.2595,-0.1640
kujawsko-pomorskie_1.tif,test,0.2171,0.1407,0.0764
mahe_68.tif,test,0.9729,1.0740,-0.1010
rotterdam_27.tif,test,0.3557,0.3840,-0.0283
tyrolw_37.tif,test,1.1834,1.2354,-0.0520
duesseldorf_13.tif,test,0.8484,0.9262,-0.0778
lima_34.tif,test,1.0163,1.1185,-0.1022
duesseldorf_64.tif,test,1.6169,1.7225,-0.1056
chiclayo_41.tif,test,0.3500,0.6823,-0.3322
mahe_49.tif,test,0.7316,0.5159,0.2156
koeln_14.tif,test,1.0722,1.1316,-0.0595
podkarpackie_20.tif,test,0.7721,0.8386,-0.0665
rio_34.tif,test,1.4934,1.6832,-0.1898
duesseldorf_10.tif,test,0.9332,1.0370,-0.1038
pomorskie_7.tif,test,0.7238,0.4551,0.2687
tonga_45.tif,test,1.3621,1.2730,0.0891
zanzibar_56.tif,test,1.0870,0.9551,0.1319
zanzibar_46.tif,test,0.9397,1.0611,-0.1214
christchurch_68.tif,test,0.4762,0.4934,-0.0172
kyoto_9.tif,test,1.4550,1.6743,-0.2193
chincha_45.tif,test,1.0473,1.0184,0.0288
melbourne_36.tif,test,1.0690,1.1361,-0.0671
kyoto_4.tif,test,1.1393,0.8684,0.2709
bielefeld_20.tif,test,0.8893,0.9548,-0.0655
chiclayo_32.tif,test,0.8541,0.6726,0.1814
khartoum_16.tif,test,0.8276,0.7897,0.0379
pomorskie_26.tif,test,0.4097,0.4315,-0.0218
melbourne_58.tif,test,1.1851,1.1453,0.0398
chincha_39.tif,test,0.3738,0.6257,-0.2518
rotterdam_20.tif,test,1.2959,1.4044,-0.1085
daressalaam_6.tif,test,1.1383,1.2841,-0.1458
tyrolw_17.tif,test,1.1495,1.2868,-0.1373
baybay_59.tif,test,0.5594,0.6338,-0.0744
mahe_36.tif,test,1.2873,1.5191,-0.2318
pisco_43.tif,test,1.1682,1.1809,-0.0127
pointenoire_6.tif,test,1.3254,1.4907,-0.1654
christchurch_40.tif,test,1.5247,1.5640,-0.0393
rotterdam_29.tif,test,1.2907,1.2638,0.0268
christchurch_19.tif,test,1.6743,1.7316,-0.0573
coxsbazar_14.tif,test,0.5440,0.8155,-0.2715
paris_59.tif,test,1.3589,1.3847,-0.0258
koeln_41.tif,test,0.7267,0.8174,-0.0907
dortmund_48.tif,test,1.5040,1.6571,-0.1531
maputo_17.tif,test,1.3637,1.4921,-0.1284
pisco_17.tif,test,0.8029,0.9216,-0.1187
svaneti_21.tif,test,0.8733,0.8644,0.0089
dowa_11.tif,test,1.0466,1.2082,-0.1615
aachen_46.tif,test,1.6456,1.7591,-0.1135
maputo_2.tif,test,1.2031,1.2742,-0.0711
tonga_18.tif,test,0.9339,0.9867,-0.0528
kujawsko-pomorskie_12.tif,test,1.0834,1.1285,-0.0451
soriano_16.tif,test,1.5154,0.7526,0.7629
khartoum_58.tif,test,1.0981,0.9324,0.1657
accra_66.tif,test,0.3524,0.6429,-0.2904
western_3.tif,test,0.7214,0.8368,-0.1154
kyoto_7.tif,test,1.3410,1.3632,-0.0223
koeln_7.tif,test,1.5519,1.6517,-0.0999
christchurch_25.tif,test,0.7506,0.6600,0.0906
austin_22.tif,test,0.9923,1.0820,-0.0897
austin_32.tif,test,1.4027,1.4711,-0.0684
svaneti_14.tif,test,0.8660,1.0362,-0.1702
chisinau_48.tif,test,0.8755,0.9347,-0.0592
coxsbazar_16.tif,test,0.5184,0.4388,0.0797
dhaka_5.tif,test,1.4119,1.3568,0.0551
kyoto_14.tif,test,1.4309,1.6223,-0.1914
lima_37.tif,test,0.2247,0.3331,-0.1083
malopolskie_34.tif,test,0.3176,0.2608,0.0568
accra_59.tif,test,0.7013,0.8368,-0.1355
coxsbazar_7.tif,test,0.7629,0.7683,-0.0054
