filename,split,total_diff_pixels,Bareland_fn,Bareland_fp,Rangeland_fn,Rangeland_fp,Developed_fn,Developed_fp,Road_fn,Road_fp,Tree_fn,Tree_fp,Water_fn,Water_fp,Agriculture_fn,Agriculture_fp,Building_fn,Building_fp
abancay_48.tif,train,248768,0,0,51049,16883,88843,129842,12532,18377,20499,14879,0,0,0,2423,75845,66364
kagera_32.tif,train,406514,5248,0,245378,117284,25950,36456,23094,6775,48233,235869,0,0,48348,2648,10263,7482
pisco_18.tif,train,716799,162353,1124,60292,214756,6182,307299,0,191,201220,3412,192128,184112,94624,5905,0,0
svaneti_24.tif,train,462872,198618,0,133829,47281,3804,221461,14888,2394,16664,13527,83497,70238,3707,105175,7865,2796
mazowieckie_4.tif,train,434023,0,0,22550,25616,12937,842,0,17351,363299,10609,0,4306,34260,375174,977,125
podkarpackie_10.tif,train,228962,0,0,135219,81228,8518,1184,2180,4697,18304,44300,8797,0,48521,96110,7423,1443
viru_20.tif,train,276378,0,0,15150,4063,53469,198876,39578,18220,21406,18012,814,9001,27376,0,118585,28206
paris_12.tif,train,497386,0,0,252939,83083,78024,176314,23938,65931,112211,42742,0,0,0,5934,30274,123382
kitsap_35.tif,train,249868,0,0,87507,60713,41925,122147,37405,8826,54134,36885,923,0,0,0,27974,21297
kyoto_15.tif,train,435062,0,0,82406,119357,40300,211141,71242,19884,9537,36593,27169,866,142333,15005,62075,32216
tokyo_68.tif,train,422111,0,0,38059,84977,116950,203519,97717,6847,46217,2614,1146,0,69530,0,52492,124154
viru_34.tif,train,349156,0,44,237003,28235,11234,208287,7507,8874,36256,26411,0,0,55632,73312,1524,3993
ulaanbaatar_47.tif,train,324619,2550,0,192911,63529,33288,140090,5952,10201,4708,3770,4068,12925,55195,93410,25947,694
rotterdam_2.tif,train,247945,0,0,71962,34563,66502,55221,30873,19171,11738,30352,47168,6352,0,26122,19702,76164
lohur_39.tif,train,76228,0,0,17135,13218,14915,31107,5969,5436,11301,11608,0,0,26073,12912,835,1947
dowa_18.tif,train,204608,0,0,17825,443,44647,156923,25331,21642,4976,2472,0,159,15218,2536,96611,20433
wielkopolskie_29.tif,train,221528,0,0,49360,107081,52306,58282,28134,14607,76787,7511,0,0,0,11771,14941,22276
rio_18.tif,train,454526,30732,0,98935,273598,18204,31921,18383,6539,6772,84815,58384,0,222093,52066,1023,5587
daressalaam_86.tif,train,319963,0,30,101843,109603,141235,77840,30983,10503,8444,98525,2207,2865,13465,161,21786,20436
vegas_14.tif,train,337275,0,0,145196,19744,119563,159002,16362,35917,37435,58008,2443,202,0,0,16276,64402
abancay_12.tif,train,302662,0,36,31360,231550,25672,55423,16950,894,196852,7056,21321,171,0,262,10507,7270
pisco_25.tif,train,177205,11090,0,32419,12191,28053,31025,2,13034,36110,2504,0,68849,68407,49471,1124,131
vienna_15.tif,train,269887,0,0,17699,5706,139307,108739,2023,99574,2967,2108,0,0,0,23,107891,53737
wielkopolskie_12.tif,train,106859,0,0,33356,48993,37802,9389,5550,7981,21301,26172,0,0,5225,7210,3625,7114
monrovia_49.tif,train,224818,0,0,56354,91022,74177,68362,6386,4695,29479,19522,3251,2815,0,9367,55171,29035
maputo_3.tif,train,255616,0,0,50690,941,111416,117699,15128,20358,16931,31542,0,0,0,60,61451,85016
tyrolw_44.tif,train,166477,0,0,101761,44216,10399,4932,9835,1980,6972,97511,0,2694,36388,14338,1122,806
warminsko-mazurskie_12.tif,train,622239,0,0,470517,43600,65798,20044,12705,5160,26998,149498,44751,83,0,402623,1470,1231
chisinau_68.tif,train,326879,0,0,212491,11589,47846,87644,30997,6357,13281,176044,8425,4365,0,3623,13839,37257
zanzibar_31.tif,train,351924,0,0,44516,303071,24785,1715,0,549,282300,38347,0,0,0,7844,323,398
vienna_4.tif,train,363742,0,0,37048,18389,82478,242150,39840,49443,10884,13237,0,0,0,39,193492,40484
abancay_46.tif,train,248658,0,0,48371,50449,105718,107201,13687,18563,32811,10265,0,9620,0,0,48071,52560
zanzibar_33.tif,train,279397,0,0,112841,144742,6798,4486,12707,913,59945,124762,0,18,85993,2500,1113,1976
daressalaam_95.tif,train,237780,0,0,60451,7716,105588,79489,23183,18020,13734,62957,315,0,0,138,34509,69460
tokyo_13.tif,train,393176,0,0,41936,66085,175960,143538,61583,18003,16470,7058,12879,0,58572,6407,25776,152085
austin_30.tif,train,244855,0,988,72945,24640,38549,137113,24527,25373,90706,31838,5940,2231,0,2,12188,22670
abancay_28.tif,train,267798,0,0,44066,17316,126571,120668,21376,23608,15623,28501,0,0,0,0,60162,77705
tokyo_60.tif,train,361052,0,0,39274,96267,48228,176064,68982,10392,35016,4747,0,80,150428,20566,19124,52936
svaneti_44.tif,train,207140,0,0,87752,99528,21046,20992,19340,2734,38419,65583,0,2414,36881,13002,3702,2887
tokyo_41.tif,train,434850,0,0,51549,86529,110686,205482,102691,10788,53927,14574,0,0,76105,69,39892,117408
chincha_8.tif,train,370619,0,0,102497,34627,35994,267591,37023,12913,58005,12522,9561,375,44258,19809,83281,22782
ngaoundere_31.tif,train,427596,0,0,35922,137096,31549,42684,1813,17013,21356,186188,5298,10258,300132,22871,31526,11486
chicago_11.tif,train,291770,0,0,27204,4352,52752,219804,45441,18893,36455,12207,0,0,0,0,129918,36514
chisinau_61.tif,train,248019,0,0,58184,3217,84200,111362,29839,51382,24952,54671,0,3564,0,0,50844,23823
aachen_28.tif,train,55804,0,0,4030,18861,24914,1952,0,9200,33,2612,0,331,25472,18114,1355,4734
zachodniopomorskie_5.tif,train,189537,0,0,116140,29774,37170,4784,7,5498,33333,13445,2716,118054,6,17491,165,491
zanzibar_64.tif,train,332728,0,0,78114,167152,108455,21611,2487,924,61902,94891,0,2,81725,47538,45,610
vegas_35.tif,train,784245,681805,0,19917,114108,1312,488217,36120,0,36254,4790,0,3022,0,174003,8837,105
accra_7.tif,train,352818,0,0,17134,8109,126373,195300,80323,13749,38889,7315,7241,4743,0,116,82858,123486
baybay_61.tif,train,146565,0,0,85452,33981,16878,11436,3270,4437,21432,75030,0,0,13372,12478,6161,9203
kyoto_21.tif,train,649308,8907,0,21625,470603,30994,89184,20634,7993,46721,41818,9670,298,480515,9827,30242,29585
santiago_46.tif,train,324223,0,0,8159,29868,132514,145451,55705,43912,76134,53117,2014,0,0,0,49697,51875
monrovia_7.tif,train,291458,0,0,139342,41117,35904,145057,10692,10448,28952,74484,1330,1273,22728,3058,52510,16021
zanzibar_66.tif,train,439078,0,0,135643,195457,20930,49034,17689,2558,35751,156684,0,2008,226412,6932,2653,26405
soriano_10.tif,train,386027,0,0,31094,217455,248538,53058,49359,3473,42520,22776,0,0,0,0,14516,89265
pisco_1.tif,train,350458,89329,0,24346,57775,23794,124984,17138,9880,53462,14715,6669,109996,117778,29563,17942,3545
dortmund_10.tif,train,260578,0,0,74665,79181,80608,51529,4685,28039,57165,58878,752,0,11960,1074,30743,41877
monrovia_64.tif,train,324953,0,0,162216,7875,82805,118535,18763,18689,11932,123712,0,12214,0,186,49237,43742
chisinau_16.tif,train,304149,0,0,102096,72380,150125,115428,14644,25014,17279,36168,0,0,0,0,20005,55159
chiangmai_4.tif,train,210996,0,0,92947,55456,56082,34979,11206,17852,42714,57229,4558,15751,0,5486,3489,24243
pisco_26.tif,train,424847,72958,886,54177,89901,9902,187255,3785,15641,23443,14466,139886,51843,96855,63997,23841,858
dolnoslaskie_33.tif,train,178316,0,0,76960,64094,51398,2602,13799,26017,17388,43924,0,0,17700,41545,1071,134
tokyo_59.tif,train,338643,0,0,64583,37604,68067,183386,110500,9506,16126,11631,134,275,55603,22019,23630,74222
rio_42.tif,train,343328,0,0,0,4008,58447,259721,68176,41884,38257,7112,11211,0,0,0,167237,30603
abancay_7.tif,train,308336,0,0,53758,119513,138510,84455,12301,23681,34996,37354,0,0,27316,762,41455,42571
santiago_69.tif,train,349928,0,0,214643,19784,35657,96601,13886,31120,47050,160936,7366,137,0,100,31326,41250
dhaka_58.tif,train,277143,0,67,28906,22664,141675,73100,32565,7911,22204,48741,21599,6905,0,0,30194,117755
austin_28.tif,train,304264,0,0,33212,14120,108628,148214,48184,79979,47606,20988,1784,0,1222,688,63628,40275
chicago_21.tif,train,274811,0,0,50072,3365,83330,153421,52182,20252,19696,47125,0,0,0,0,69531,50648
chisinau_25.tif,train,252170,0,0,113242,9618,22307,154909,78231,11842,26580,63041,0,0,0,0,11810,12760
abancay_24.tif,train,238335,0,16473,101707,118891,3746,77340,9726,602,110042,17246,0,714,12585,5616,529,1453
aachen_35.tif,train,410626,0,0,243043,102351,17817,99499,13740,5323,12343,149781,864,0,110970,1697,11849,51975
wielkopolskie_14.tif,train,169676,0,0,26619,101121,62507,28279,9741,18794,58055,2419,0,0,0,5828,12754,13235
vegas_49.tif,train,327511,0,0,35581,80564,118186,101070,92859,63049,45435,67183,0,0,0,521,35450,15124
svaneti_65.tif,train,181697,0,0,85834,78740,10881,39760,0,0,63219,4203,18836,1344,983,57650,1944,0
bielefeld_59.tif,train,343178,0,0,126730,51343,89472,104424,19660,24959,71153,93774,9542,862,0,91,26621,67725
shanghai_55.tif,train,429844,0,0,53107,21856,103754,179970,32337,17660,21815,16747,16600,0,12759,100287,189472,93324
muenster_24.tif,train,179854,0,0,25417,114254,11713,8877,4222,2338,46255,13344,235,1767,88945,35484,3067,3790
kitsap_49.tif,train,275614,0,0,56032,90358,9717,11814,6818,1548,10032,164442,190923,2,0,1340,2092,6110
austin_25.tif,train,255884,0,0,49418,30579,49540,162894,40366,27805,28178,26823,0,0,0,0,88382,7783
rio_5.tif,train,408790,0,0,39743,24462,178977,154737,62903,20049,22356,52791,1086,0,0,0,103725,156751
chiclayo_3.tif,train,861593,0,784791,4364,1028,299248,61353,31388,555,27641,8896,6732,4218,477009,0,15211,752
santiago_14.tif,train,374507,0,0,131444,30585,103631,182098,33875,41680,39779,62354,1527,0,0,24772,64251,33018
abancay_40.tif,train,254055,0,0,22385,3161,163073,77546,16362,23717,7692,4809,0,0,0,52,44543,144770
shanghai_42.tif,train,466533,0,0,83432,20616,209278,107262,27766,49053,26594,52969,50143,727,0,13084,69320,222822
vienna_22.tif,train,151046,0,0,28172,32747,68624,43740,1482,32515,18396,19848,7176,0,0,1819,27196,20377
melbourne_26.tif,train,329221,0,0,88904,7186,111913,162660,50093,83200,36848,31255,0,0,0,0,41463,44920
christchurch_12.tif,train,279741,0,0,82775,47987,99757,102847,14732,30263,56842,39306,1886,0,0,0,23749,59338
paris_39.tif,train,353014,0,0,140473,103800,120720,55587,19543,23130,55958,83333,0,1404,0,10283,16320,75477
tyrolw_70.tif,train,191298,0,0,110579,52089,3245,6911,14056,1672,5122,105506,0,5525,57814,18644,482,951
mazowieckie_28.tif,train,161369,0,0,116572,36280,0,301,0,8696,12846,89,0,0,31947,115697,4,306
chiangmai_8.tif,train,272385,0,0,111061,11823,24044,165400,56655,11975,20683,63363,0,5,0,0,59942,19819
slaskie_26.tif,train,589058,2793,0,41628,283957,29407,81886,1440,22111,55568,5903,454906,28,0,190817,3316,4356
coxsbazar_68.tif,train,269555,42615,92,115256,70664,15251,57767,7273,12196,18334,101296,39843,1283,27130,24749,3853,1508
shanghai_47.tif,train,390015,0,0,23193,85547,66101,153558,25917,32133,92971,20,0,66543,0,44519,181833,7695
lima_43.tif,train,203062,0,0,0,415,142636,60393,26942,47899,5083,0,0,0,0,7517,28401,86838
rotterdam_50.tif,train,317687,0,0,20605,22326,53953,144115,62638,25010,27049,56187,85463,438,0,4027,67979,65584
aachen_59.tif,train,321861,0,0,113076,51945,113452,102486,52636,16456,24206,63726,773,0,0,2944,17718,84304
chiclayo_34.tif,train,258139,0,57,4463,44581,83699,104930,19522,6369,25716,33850,0,20424,114260,28724,10479,19204
coxsbazar_13.tif,train,192476,0,0,126304,26512,5183,7,0,942,19702,72899,14394,2615,26546,89349,347,152
dortmund_40.tif,train,242722,0,0,73434,22806,43838,124177,47253,28963,23581,51742,2,0,28769,306,25845,14728
rotterdam_6.tif,train,374859,0,0,64452,18617,160443,138735,55949,27779,34321,54355,4245,0,0,836,55449,134537
accra_58.tif,train,351238,0,0,2725,341304,46210,863,22129,1349,49876,524,0,0,228193,0,2105,7198
tokyo_48.tif,train,386084,0,0,17979,85308,98128,211045,140406,13921,49974,7210,0,3992,13305,0,66292,64608
coxsbazar_26.tif,train,220876,890,0,89794,78463,28790,34587,0,12626,58882,66577,22469,252,9213,25643,10838,2728
rio_30.tif,train,513369,180820,0,255769,118441,46807,48175,0,19293,11799,31007,0,22461,0,272405,18174,1587
kagera_2.tif,train,411172,0,0,219019,165862,12729,14279,9247,8716,37656,141317,0,106,127831,72612,4690,8280
koeln_16.tif,train,254072,0,0,32656,15788,107726,100619,36678,31199,29781,39932,0,169,0,0,47231,66365
lambayeque_35.tif,train,297132,0,17,86693,74212,15160,42869,2900,18941,56678,81902,11353,34086,122695,40278,1653,4827
coxsbazar_30.tif,train,343590,0,0,273004,58891,13809,2514,503,3345,5631,268725,25990,809,21758,8662,2895,644
ulaanbaatar_5.tif,train,367153,0,0,229018,942,17045,341647,46969,7772,4933,6136,0,0,0,0,69188,10656
ica_21.tif,train,197656,67833,0,10632,1015,44016,150650,20723,19021,11086,3464,0,0,0,1340,43366,22166
kagera_4.tif,train,319179,20595,0,36499,198655,52934,45769,7772,7402,95600,45248,0,0,100157,15124,5622,6981
santiago_20.tif,train,392031,0,0,95875,54492,117884,176440,47443,23178,77140,72520,2153,1069,0,2387,51536,61945
muenster_50.tif,train,175686,0,0,65283,16196,63204,61409,19753,39178,10162,16587,0,0,1616,22001,15668,20315
coxsbazar_9.tif,train,321342,0,0,237854,46270,0,0,4777,1668,25067,188180,9003,148,44641,84731,0,345
svaneti_1.tif,train,445565,0,0,411772,8850,15570,15276,8181,11066,1781,401635,0,2732,6216,0,2045,6006
vienna_5.tif,train,105967,0,0,26910,33788,44453,3539,0,31900,25138,14287,9466,17481,0,4837,0,135
dhaka_23.tif,train,287245,0,0,91948,20381,88515,128310,18688,18240,36577,34996,866,1250,0,0,50651,84068
tyrolw_50.tif,train,344707,0,0,270942,28179,32598,31285,13569,4778,20570,165558,208,16267,0,76959,6820,21681
kujawsko-pomorskie_3.tif,train,265813,0,0,49974,135889,130547,69560,54163,35841,5989,10357,211,0,0,0,24929,14166
austin_18.tif,train,251552,0,0,67336,19357,75220,80036,35405,40130,58800,75154,2196,0,0,0,12595,36875
tonga_58.tif,train,407993,0,0,307536,38007,22216,211671,22220,11738,31122,127821,855,655,0,128,24044,17973
ngaoundere_48.tif,train,387104,0,0,106919,123423,33017,196155,40825,12777,28406,30401,0,0,152012,12551,25925,11797
aachen_68.tif,train,252802,0,0,98915,104752,30453,13454,8009,5818,58346,23540,77,0,49746,86668,7256,18570
abancay_18.tif,train,263921,0,0,27266,22641,105115,128747,51918,22145,22095,16186,0,0,7878,0,49649,74202
sechura_45.tif,train,325105,0,0,59516,70774,185520,86748,32186,16190,7481,69988,0,0,0,56887,40402,24518
tyrolw_68.tif,train,358368,10979,0,156291,6114,3079,12250,35453,1515,146352,32507,1030,282477,4393,23498,791,7
tonga_39.tif,train,446951,0,113,27806,367009,12915,37102,22396,2045,378229,10759,0,3263,0,21596,5605,5064
dowa_8.tif,train,330126,0,0,81690,199,70991,232761,44738,16575,15913,35,0,2466,7220,3191,109574,74899
mazowieckie_36.tif,train,231719,0,0,148341,24690,2128,89360,39467,2861,26122,63609,0,0,9616,44424,6045,6775
ica_26.tif,train,826888,0,180664,0,53392,47745,541669,960,1963,82414,2708,0,46096,695323,242,446,154
daressalaam_119.tif,train,291310,0,0,110501,30615,64790,110993,39586,5862,17297,82865,3527,482,23773,35117,31836,25376
dortmund_8.tif,train,181082,0,0,66160,25923,47688,64789,10536,22934,19656,36842,477,6,9126,6727,27439,23861
vienna_45.tif,train,349120,0,0,30760,26788,104614,216692,140048,88728,14932,5468,0,0,0,5225,58766,6219
dowa_22.tif,train,312315,0,0,30346,27038,65757,200241,33056,26773,12449,2306,6720,0,99910,26878,64077,29079
bogota_1.tif,train,220096,0,0,112596,29015,50094,68540,28536,11253,20368,22155,0,60134,0,0,8502,28999
lima_33.tif,train,220729,0,0,35525,1409,43366,155914,105564,19564,5043,19913,1579,35,0,452,29652,23442
pisco_3.tif,train,344206,0,253,233049,32000,680,54274,5543,3967,59206,4585,0,1139,45046,247653,682,335
dhaka_53.tif,train,271917,0,0,27897,73048,49223,118959,17583,2795,85027,12094,96,16978,41764,7782,50327,40261
piura_18.tif,train,359872,20253,11507,102373,112171,5745,69446,1063,1164,55099,74586,23924,24866,150480,65874,935,258
western_12.tif,train,763395,463061,25782,116668,30165,0,608513,30930,656,17711,40631,135025,57182,0,0,0,466
daressalaam_129.tif,train,233165,0,0,19218,0,151027,60609,33188,7690,5271,5027,70,0,0,0,24391,159839
chiangmai_5.tif,train,193114,0,0,99444,15597,38150,71611,15462,13288,16411,76716,0,11,0,0,23647,15891
slaskie_32.tif,train,168768,0,0,30293,125557,23749,364,26202,6657,86067,19211,2318,814,0,16165,139,0
vegas_46.tif,train,290957,0,0,19990,31113,154755,92948,44308,11280,51849,46875,1366,0,0,0,18689,108741
tyrolw_10.tif,train,275925,43145,0,118599,154677,0,2234,0,205,114181,118778,0,0,0,0,0,31
lima_17.tif,train,208763,0,2229,19552,37621,59000,112304,47134,29213,25716,9809,623,7872,37899,0,18839,9715
kitsap_31.tif,train,313806,0,0,155601,20644,22308,213947,36643,14269,41371,51679,311,83,0,232,57572,12952
vegas_5.tif,train,156728,0,4158,0,54533,89566,57836,23354,1885,19553,15664,1663,3233,0,0,22592,19419
muenster_21.tif,train,277669,0,0,96923,84364,63592,65579,23432,28391,49539,55506,4899,15,19532,65,19752,43749
svaneti_57.tif,train,177208,18682,0,31956,126722,20193,21160,20070,2665,81581,9849,0,427,0,16215,4726,170
vegas_37.tif,train,161960,0,0,0,47364,80776,73316,38844,25772,17372,8620,0,675,0,0,24968,6213
kagera_50.tif,train,356276,0,0,154470,159424,45362,13636,7103,10019,82347,155846,0,954,63067,2897,3927,13500
tokyo_43.tif,train,441663,9120,0,69977,89508,69626,241329,90069,7115,54882,11054,37039,0,76563,10212,34387,82445
tokyo_46.tif,train,342208,0,0,25774,55692,92102,170276,92233,14770,56172,20114,12629,564,7656,0,55642,80792
lohur_13.tif,train,36685,0,0,19672,9217,5354,4241,1645,1736,8140,870,0,0,343,19972,1531,649
austin_26.tif,train,233927,0,0,53846,9754,67855,144435,30562,54852,35462,7455,891,0,0,611,45311,16820
paris_18.tif,train,493196,0,0,241783,45220,128644,150951,36881,94786,27751,126029,0,0,0,1193,58137,75017
vienna_29.tif,train,305161,0,0,8454,5546,82299,208430,61043,67268,3968,2840,133,0,0,1511,149264,19566
vienna_61.tif,train,264625,0,0,34099,47450,52590,151348,60093,39359,26510,20689,89357,60,0,2152,1976,3567
christchurch_53.tif,train,159577,0,0,37622,60173,57564,68717,35943,8733,22908,10050,0,0,0,2558,5540,9346
khartoum_47.tif,train,587661,0,291,0,155865,416784,112159,106276,35321,38456,23448,0,250204,0,4254,26145,6119
melbourne_49.tif,train,300070,0,0,49306,16918,83112,180675,92488,60812,31176,25006,946,197,0,32,43042,16430
paris_42.tif,train,559748,0,0,345988,41778,48442,252505,49210,24040,100261,64513,0,0,0,0,15847,176912
shanghai_8.tif,train,316130,0,0,104926,79148,55000,44237,19448,16505,51411,103751,51107,2886,0,28183,34238,41420
koeln_35.tif,train,297024,0,0,92295,18306,65456,164735,36001,30694,21124,50342,262,0,0,0,81886,32947
podlaskie_2.tif,train,609721,0,0,11574,542359,0,488,0,0,152877,12329,0,0,445226,54532,44,13
duesseldorf_49.tif,train,459567,0,0,61143,88782,48449,285496,19150,21660,34425,9137,365,0,244625,549,51410,53943
tyrolw_13.tif,train,487879,0,0,483115,2153,2123,92,0,392,2114,460449,0,17919,0,6867,527,7
viru_11.tif,train,271673,0,0,93237,14906,40987,162985,24161,10263,24704,30777,6977,129,49562,7591,32045,45022
chiangmai_11.tif,train,239220,0,217,113652,25423,13695,128592,37303,4083,37387,49506,871,2782,0,16937,36312,11680
mahe_17.tif,train,170054,0,2392,51266,32093,37584,73563,38019,6781,17944,28283,9650,18507,0,0,15591,8435
baybay_10.tif,train,243414,0,0,73440,12680,79252,92522,21114,16035,12448,50340,4398,27749,0,246,52762,43842
accra_17.tif,train,343879,0,0,80669,4623,91682,197049,21747,32420,59907,22442,0,0,0,0,89874,87345
daressalaam_123.tif,train,227873,0,4330,85065,12446,61265,120439,7660,11689,21733,20282,19928,436,452,2750,31770,55501
warminsko-mazurskie_1.tif,train,370149,0,0,27796,312185,949,2036,6271,2089,109903,34562,81371,2756,142342,16313,1517,208
lambayeque_8.tif,train,332846,0,0,126256,16190,50405,228455,50954,26439,14150,40181,0,1609,0,1018,91081,18954
chisinau_30.tif,train,253983,0,0,141542,493,51601,99146,23229,40439,20055,98121,0,1239,0,0,17556,14545
viru_23.tif,train,248817,0,0,21260,2785,104514,131250,42694,11046,20181,16073,0,0,0,0,60168,87663
melbourne_17.tif,train,345506,0,84,73808,104006,66217,96173,26076,37548,158109,9545,0,89404,0,422,21296,8324
kinshasa_1.tif,train,361578,0,0,255317,19184,62556,87831,22815,2038,5159,162149,0,21039,4855,9161,10876,60176
