filename,split,img_height,img_width,total_valid_pixels,correct_pixels,noisy_pixels,accuracy,noise_ratio,mIoU,mean_precision,mean_recall,most_misclassified_class_id,most_misclassified_class_name,edge_error_pixels,non_edge_error_pixels,edge_total_pixels,edge_error_rate,non_edge_error_rate,Barren_gt_pixels,Barren_pred_pixels,Barren_iou,Barren_precision,Barren_recall,Barren_tp,Barren_fp,Barren_fn,Rangeland_gt_pixels,Rangeland_pred_pixels,Rangeland_iou,Rangeland_precision,Rangeland_recall,Rangeland_tp,Rangeland_fp,Rangeland_fn,Developed_gt_pixels,Developed_pred_pixels,Developed_iou,Developed_precision,Developed_recall,Developed_tp,Developed_fp,Developed_fn,Road_gt_pixels,Road_pred_pixels,Road_iou,Road_precision,Road_recall,Road_tp,Road_fp,Road_fn,Tree_gt_pixels,Tree_pred_pixels,Tree_iou,Tree_precision,Tree_recall,Tree_tp,Tree_fp,Tree_fn,Water_gt_pixels,Water_pred_pixels,Water_iou,Water_precision,Water_recall,Water_tp,Water_fp,Water_fn,Agriculture_gt_pixels,Agriculture_pred_pixels,Agriculture_iou,Agriculture_precision,Agriculture_recall,Agriculture_tp,Agriculture_fp,Agriculture_fn,Building_gt_pixels,Building_pred_pixels,Building_iou,Building_precision,Building_recall,Building_tp,Building_fp,Building_fn,confusion_rank1_gt,confusion_rank1_pred,confusion_rank1_pixels,confusion_rank2_gt,confusion_rank2_pred,confusion_rank2_pixels,confusion_rank3_gt,confusion_rank3_pred,confusion_rank3_pixels
monrovia_38.tif,train,1024,1024,1048576,739250,309326,0.7050,0.2950,0.4070,0.5472,0.7168,1,Rangeland,85254,224072,150937,0.5648,0.2496,0,0,N/A,N/A,N/A,0,0,0,265380,96452,0.2744,0.8076,0.2935,77899,18553,187481,200527,365915,0.4207,0.4584,0.8365,167747,198168,32780,75210,64215,0.6373,0.8451,0.7216,54269,9946,20941,231369,246265,0.7297,0.8182,0.8709,201498,44767,29871,0,9331,0.0000,0.0000,N/A,0,9331,0,0,2413,0.0000,0.0000,N/A,0,2413,0,276090,263985,0.7869,0.9009,0.8614,237837,26148,38253,Rangeland,Developed,126935,Rangeland,Tree,39908,Building,Developed,34581
zanzibar_27.tif,train,1024,1024,1048576,734943,313633,0.7009,0.2991,0.2941,0.4451,0.5637,6,Agriculture,47911,265722,90051,0.5320,0.2772,0,0,N/A,N/A,N/A,0,0,0,286603,341069,0.4037,0.5293,0.6298,180514,160555,106089,20384,5144,0.1321,0.5791,0.1461,2979,2165,17405,0,2402,0.0000,0.0000,N/A,0,2402,0,468896,512031,0.7237,0.8043,0.8783,411837,100194,57059,0,815,0.0000,0.0000,N/A,0,815,0,268783,181395,0.4377,0.7556,0.5099,137055,44340,131728,3910,5720,0.3617,0.4472,0.6542,2558,3162,1352,Agriculture,Rangeland,104673,Rangeland,Tree,70983,Tree,Rangeland,44220
muenster_7.tif,train,1000,1000,1000000,831396,168604,0.8314,0.1686,0.4717,0.6610,0.6390,1,Rangeland,27913,140691,48640,0.5739,0.1479,0,0,N/A,N/A,N/A,0,0,0,164874,110784,0.3257,0.6114,0.4108,67730,43054,97144,7364,3464,0.3745,0.8516,0.4006,2950,514,4414,14176,8554,0.2896,0.5967,0.3600,5104,3450,9072,196476,180693,0.7656,0.9051,0.8324,163545,17148,32931,0,6417,0.0000,0.0000,N/A,0,6417,0,606681,678808,0.8299,0.8589,0.9610,583005,95803,23676,10429,11280,0.7165,0.8034,0.8689,9062,2218,1367,Rangeland,Agriculture,78755,Tree,Rangeland,17761,Agriculture,Rangeland,17494
monrovia_22.tif,train,1024,1024,1048576,749527,299049,0.7148,0.2852,0.3338,0.4471,0.7221,5,Water,64240,234809,132158,0.4861,0.2562,0,1127,0.0000,0.0000,N/A,0,1127,0,112511,212684,0.2801,0.3346,0.6325,71165,141519,41346,15402,24641,0.4771,0.5249,0.8398,12934,11707,2468,0,427,0.0000,0.0000,N/A,0,427,0,498891,606990,0.7628,0.7884,0.9592,478530,128460,20361,411811,184844,0.4303,0.9711,0.4359,179494,5350,232317,0,10133,0.0000,0.0000,N/A,0,10133,0,9961,7730,0.7197,0.9578,0.7433,7404,326,2557,Water,Rangeland,125564,Water,Tree,87962,Rangeland,Tree,38741
aachen_4.tif,train,1000,1000,1000000,778047,221953,0.7780,0.2220,0.3865,0.6499,0.5253,1,Rangeland,43754,178199,84959,0.5150,0.1947,6419,0,0.0000,N/A,0.0000,0,0,6419,277109,199430,0.5773,0.8746,0.6294,174425,25005,102684,248483,298101,0.6128,0.6967,0.8358,207676,90425,40807,76087,76865,0.4024,0.5710,0.5769,43891,32974,32196,57663,51188,0.5829,0.7831,0.6952,40085,11103,17578,2256,0,0.0000,N/A,0.0000,0,0,2256,0,54173,0.0000,0.0000,N/A,0,54173,0,331983,320243,0.9169,0.9742,0.9397,311970,8273,20013,Rangeland,Agriculture,52062,Rangeland,Developed,33566,Road,Developed,29224
zanzibar_130.tif,train,1024,1024,1048425,882591,165834,0.8418,0.1582,0.2666,0.4126,0.6120,1,Rangeland,46045,119789,96146,0.4789,0.1258,0,8009,0.0000,0.0000,N/A,0,8009,0,859402,826615,0.8343,0.9277,0.8923,766832,59783,92570,11419,67397,0.1372,0.1411,0.8329,9511,57886,1908,3900,1373,0.2119,0.6715,0.2364,922,451,2978,153857,122642,0.5309,0.7819,0.6233,95892,26750,57965,0,4037,0.0000,0.0000,N/A,0,4037,0,0,6231,0.0000,0.0000,N/A,0,6231,0,19847,12121,0.4187,0.7783,0.4753,9434,2687,10413,Tree,Rangeland,56153,Rangeland,Developed,47544,Rangeland,Tree,25478
dowa_10.tif,train,1024,1024,1048576,814825,233751,0.7771,0.2229,0.3532,0.7734,0.4626,7,Building,77387,156364,173866,0.4451,0.1788,0,0,N/A,N/A,N/A,0,0,0,6941,7,0.0010,1.0000,0.0010,7,0,6934,451158,502479,0.6103,0.7193,0.8011,361444,141035,89714,46035,70527,0.5130,0.5604,0.8585,39523,31004,6512,9889,4786,0.3044,0.7156,0.3463,3425,1361,6464,646,0,0.0000,N/A,0.0000,0,0,646,0,0,N/A,N/A,N/A,0,0,0,533907,470777,0.6907,0.8718,0.7687,410426,60351,123481,Building,Developed,122270,Developed,Building,59243,Developed,Road,30120
tokyo_70.tif,train,1024,1024,1048576,620128,428448,0.5914,0.4086,0.2897,0.7052,0.3976,2,Developed,173001,255447,307925,0.5618,0.3449,0,0,N/A,N/A,N/A,0,0,0,133642,153341,0.3617,0.4971,0.5704,76223,77118,57419,279471,368749,0.3387,0.4448,0.5869,164015,204734,115456,182508,92877,0.3611,0.7867,0.4003,73065,19812,109443,105132,48394,0.3415,0.8076,0.3718,39084,9310,66048,3778,0,0.0000,N/A,0.0000,0,0,3778,27978,216,0.0077,1.0000,0.0077,216,0,27762,316067,384999,0.6171,0.6949,0.8464,267525,117474,48542,Road,Developed,98840,Developed,Building,88059,Tree,Rangeland,43473
muenster_5.tif,train,1000,1000,1000000,688395,311605,0.6884,0.3116,0.3737,0.5741,0.5740,2,Developed,155444,156161,284198,0.5470,0.2182,0,0,N/A,N/A,N/A,0,0,0,175558,249762,0.4451,0.5245,0.7462,131000,118762,44558,215772,176190,0.3776,0.6098,0.4979,107439,68751,108333,92029,93652,0.5461,0.7003,0.7127,65585,28067,26444,255549,189348,0.5427,0.8265,0.6124,156504,32844,99045,562,0,0.0000,N/A,0.0000,0,0,562,0,260,0.0000,0.0000,N/A,0,260,0,260530,290788,0.7045,0.7836,0.8746,227867,62921,32663,Tree,Rangeland,78809,Developed,Building,50756,Developed,Rangeland,28142
shanghai_29.tif,train,650,650,422460,282482,139978,0.6687,0.3313,0.1889,0.3643,0.5246,7,Building,19895,120083,25229,0.7886,0.3023,0,0,N/A,N/A,N/A,0,0,0,4062,50182,0.0601,0.0613,0.7570,3075,47107,987,65308,36152,0.2620,0.5827,0.3226,21066,15086,44242,0,7604,0.0000,0.0000,N/A,0,7604,0,41393,9764,0.2157,0.9297,0.2193,9078,686,32315,0,12472,0.0000,0.0000,N/A,0,12472,0,0,50925,0.0000,0.0000,N/A,0,50925,0,311697,255361,0.7844,0.9761,0.7997,249263,6098,62434,Building,Agriculture,23433,Developed,Agriculture,22243,Tree,Rangeland,21583
slaskie_17.tif,train,1024,1024,1048576,993597,54979,0.9476,0.0524,0.3844,0.6124,0.6148,1,Rangeland,9181,45798,18330,0.5009,0.0445,0,0,N/A,N/A,N/A,0,0,0,204868,204740,0.7778,0.8753,0.8748,179211,25529,25657,7937,3992,0.4011,0.8555,0.4303,3415,577,4522,0,3643,0.0000,0.0000,N/A,0,3643,0,834688,833255,0.9459,0.9730,0.9713,810773,22482,23915,0,0,N/A,N/A,N/A,0,0,0,0,2742,0.0000,0.0000,N/A,0,2742,0,1083,204,0.1818,0.9706,0.1828,198,6,885,Tree,Rangeland,23771,Rangeland,Tree,20180,Rangeland,Agriculture,2742
tyrolw_60.tif,train,1000,1000,1000000,868350,131650,0.8683,0.1316,0.5673,0.6849,0.7671,1,Rangeland,25837,105813,49466,0.5223,0.1113,0,0,N/A,N/A,N/A,0,0,0,102216,97697,0.3590,0.5405,0.5166,52805,44892,49411,108706,113324,0.7761,0.8562,0.8925,97023,16301,11683,39911,28649,0.4902,0.7872,0.5651,22553,6096,17358,389671,414230,0.8525,0.8931,0.9494,369958,44272,19713,0,173,0.0000,0.0000,N/A,0,173,0,342599,329033,0.8732,0.9515,0.9138,313078,15955,29521,16897,16894,0.6200,0.7655,0.7654,12933,3961,3964,Rangeland,Tree,40150,Agriculture,Rangeland,27270,Tree,Rangeland,11372
muenster_62.tif,train,1000,1000,1000000,807679,192321,0.8077,0.1923,0.5497,0.7484,0.6873,1,Rangeland,62142,130179,114041,0.5449,0.1469,0,0,N/A,N/A,N/A,0,0,0,252061,189830,0.5436,0.8198,0.6174,155616,34214,96445,53051,57901,0.2692,0.4064,0.4436,23531,34370,29520,35401,49653,0.5411,0.6014,0.8435,29862,19791,5539,291595,303862,0.7578,0.8448,0.8803,256699,47163,34896,5370,1408,0.2418,0.9375,0.2458,1320,88,4050,294275,323146,0.8590,0.8829,0.9695,285298,37848,8977,68247,74200,0.6356,0.7460,0.8111,55353,18847,12894,Rangeland,Tree,34536,Rangeland,Agriculture,32445,Tree,Rangeland,19663
ulaanbaatar_3.tif,train,1024,1024,1048576,627201,421375,0.5981,0.4019,0.3025,0.5314,0.4548,1,Rangeland,86061,335314,160834,0.5351,0.3777,119249,0,0.0000,N/A,0.0000,0,0,119249,316216,196774,0.4534,0.8133,0.5061,160031,36743,156185,442847,672290,0.5014,0.5539,0.8409,372393,299897,70454,55847,61446,0.3594,0.5047,0.5553,31010,30436,24837,6021,2840,0.0042,0.0130,0.0061,37,2803,5984,41041,82188,0.3898,0.4205,0.8422,34563,47625,6478,0,0,N/A,N/A,N/A,0,0,0,67355,33038,0.4095,0.8828,0.4330,29167,3871,38188,Rangeland,Developed,119322,Barren,Developed,113658,Building,Developed,38084
duesseldorf_11.tif,train,1000,1000,1000000,634162,365838,0.6342,0.3658,0.3891,0.5309,0.6519,1,Rangeland,119875,245963,208856,0.5740,0.3109,0,0,N/A,N/A,N/A,0,0,0,246225,120700,0.3119,0.7228,0.3543,87240,33460,158985,270027,287148,0.4027,0.5570,0.5923,159947,127201,110080,76934,94157,0.4461,0.5605,0.6860,52775,41382,24159,171569,222027,0.4968,0.5884,0.7614,130631,91396,40938,0,0,N/A,N/A,N/A,0,0,0,0,6984,0.0000,0.0000,N/A,0,6984,0,235245,268984,0.6771,0.7568,0.8653,203569,65415,31676,Rangeland,Tree,66836,Rangeland,Developed,59463,Developed,Building,42448
kitsap_27.tif,train,1000,1000,999831,677934,321897,0.6780,0.3220,0.5045,0.7589,0.6414,7,Building,84758,237139,148918,0.5692,0.2787,0,0,N/A,N/A,N/A,0,0,0,124179,56900,0.2891,0.7138,0.3271,40615,16285,83564,259016,487140,0.4585,0.4815,0.9057,234579,252561,24437,243405,191271,0.6732,0.9143,0.7185,174885,16386,68520,119074,113037,0.5313,0.7125,0.6764,80538,32499,38536,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,254157,151483,0.5703,0.9725,0.5796,147317,4166,106840,Building,Developed,98032,Road,Developed,67188,Rangeland,Developed,56322
ica_19.tif,train,1024,1024,1048576,776086,272490,0.7401,0.2599,0.5113,0.8097,0.6160,7,Building,58864,213626,114970,0.5120,0.2288,0,0,N/A,N/A,N/A,0,0,0,48093,20773,0.3449,0.8501,0.3672,17660,3113,30433,406427,557298,0.5816,0.6359,0.8719,354376,202922,52051,182415,128224,0.6033,0.9116,0.6408,116888,11336,65527,40893,45334,0.5449,0.6708,0.7437,30412,14922,10481,1636,669,0.3671,0.9253,0.3784,619,50,1017,0,0,N/A,N/A,N/A,0,0,0,369112,296278,0.6258,0.8645,0.6939,256131,40147,112981,Building,Developed,112182,Road,Developed,65120,Developed,Building,37677
christchurch_3.tif,train,1024,1024,1048472,1002754,45718,0.9564,0.0436,0.5773,0.6724,0.7422,4,Tree,15193,30525,32042,0.4742,0.0300,0,0,N/A,N/A,N/A,0,0,0,806995,815484,0.9524,0.9706,0.9808,791470,24014,15525,7437,5095,0.1313,0.2854,0.1955,1454,3641,5983,30385,28286,0.6990,0.8534,0.7944,24138,4148,6247,203416,196250,0.8661,0.9452,0.9119,185494,10756,17922,0,0,N/A,N/A,N/A,0,0,0,0,3155,0.0000,0.0000,N/A,0,3155,0,239,202,0.8148,0.9802,0.8285,198,4,41,Tree,Rangeland,16389,Rangeland,Tree,10095,Developed,Rangeland,3975
sechura_21.tif,train,1024,1024,1048576,718119,330457,0.6849,0.3151,0.3766,0.6266,0.5344,0,Barren,40998,289459,79343,0.5167,0.2986,260295,87744,0.2715,0.8470,0.2855,74317,13427,185978,36070,16011,0.1622,0.4539,0.2015,7268,8743,28802,539108,788866,0.6181,0.6430,0.9410,507275,281591,31833,67778,46402,0.4054,0.7098,0.4859,32936,13466,34842,40204,29944,0.5364,0.8179,0.6091,24490,5454,15714,0,1068,0.0000,0.0000,N/A,0,1068,0,0,0,N/A,N/A,N/A,0,0,0,105121,78541,0.6423,0.9146,0.6833,71833,6708,33288,Barren,Developed,183735,Road,Developed,34785,Building,Developed,32939
lohur_5.tif,train,1024,1024,1048573,790630,257943,0.7540,0.2460,0.5519,0.7494,0.6873,4,Tree,79227,178716,139044,0.5698,0.1965,0,0,N/A,N/A,N/A,0,0,0,163485,179934,0.3931,0.5385,0.5927,96897,83037,66588,93217,165181,0.3640,0.4174,0.7397,68952,96229,24265,64478,41148,0.5269,0.8858,0.5653,36447,4701,28031,152849,91686,0.4839,0.8698,0.5217,79746,11940,73103,0,0,N/A,N/A,N/A,0,0,0,390850,414418,0.8450,0.8899,0.9436,368801,45617,22049,183694,156206,0.6985,0.8949,0.7610,139787,16419,43907,Tree,Rangeland,53562,Building,Developed,39694,Rangeland,Agriculture,29327
baybay_66.tif,train,1024,1024,1048576,710761,337815,0.6778,0.3222,0.4602,0.5824,0.6780,1,Rangeland,74552,263263,142709,0.5224,0.2906,0,0,N/A,N/A,N/A,0,0,0,369491,179790,0.3605,0.8096,0.3939,145557,34233,223934,118325,120716,0.4608,0.6247,0.6373,75409,45307,42916,30298,41124,0.6052,0.6548,0.8888,26928,14196,3370,323076,406820,0.6897,0.7323,0.9222,297927,108893,25149,1724,13649,0.0387,0.0420,0.3324,573,13076,1151,85544,163261,0.3207,0.3701,0.7063,60422,102839,25122,120118,123216,0.7457,0.8436,0.8654,103945,19271,16173,Rangeland,Agriculture,100644,Rangeland,Tree,87878,Rangeland,Developed,21050
piura_31.tif,train,1024,1024,1048576,782609,265967,0.7464,0.2536,0.3870,0.6415,0.5701,1,Rangeland,81131,184836,156775,0.5175,0.2073,0,0,N/A,N/A,N/A,0,0,0,105713,21813,0.1695,0.8475,0.1749,18486,3327,87227,273422,405317,0.4917,0.5519,0.8182,223714,181603,49708,85664,100390,0.6291,0.7157,0.8387,71846,28544,13818,134902,132234,0.6454,0.7924,0.7767,104785,27449,30117,1007,0,0.0000,N/A,0.0000,0,0,1007,0,2529,0.0000,0.0000,N/A,0,2529,0,447868,386293,0.7734,0.9417,0.8122,363778,22515,84090,Building,Developed,81151,Rangeland,Developed,60562,Tree,Developed,26039
shanghai_30.tif,train,650,650,422500,238733,183767,0.5650,0.4350,0.2780,0.4727,0.4917,4,Tree,26640,157127,44110,0.6039,0.4153,0,0,N/A,N/A,N/A,0,0,0,218401,260526,0.5186,0.6277,0.7488,163545,96981,54856,40326,41605,0.2154,0.3489,0.3600,14518,27087,25808,36504,21144,0.3047,0.6367,0.3688,13463,7681,23041,83161,10666,0.0982,0.7863,0.1009,8387,2279,74774,0,1684,0.0000,0.0000,N/A,0,1684,0,0,44183,0.0000,0.0000,N/A,0,44183,0,44108,42692,0.8091,0.9093,0.8801,38820,3872,5288,Tree,Rangeland,68975,Rangeland,Agriculture,38539,Developed,Rangeland,19981
shanghai_32.tif,train,650,650,422500,253135,169365,0.5991,0.4009,0.2706,0.4674,0.5425,2,Developed,16299,153066,29043,0.5612,0.3890,0,0,N/A,N/A,N/A,0,0,0,0,9285,0.0000,0.0000,N/A,0,9285,0,169859,113847,0.5218,0.8545,0.5727,97283,16564,72576,14587,27688,0.1552,0.2051,0.3894,5680,22008,8907,9197,12847,0.4458,0.5291,0.7390,6797,6050,2400,77421,10380,0.1313,0.9817,0.1316,10190,190,67231,0,58648,0.0000,0.0000,N/A,0,58648,0,151436,189805,0.6401,0.7017,0.8795,133185,56620,18251,Developed,Building,44569,Water,Agriculture,37980,Water,Road,16147
mahe_40.tif,train,1024,1024,1048576,955359,93217,0.9111,0.0889,0.5413,0.6200,0.7147,1,Rangeland,23564,69653,45514,0.5177,0.0694,8169,19,0.0000,0.0000,0.0000,0,19,8169,130256,91726,0.5482,0.8569,0.6034,78602,13124,51654,99399,88782,0.7409,0.9021,0.8057,80089,8693,19310,0,6136,0.0000,0.0000,N/A,0,6136,0,192756,217523,0.7830,0.8283,0.9347,180174,37349,12582,598600,621179,0.9623,0.9630,0.9993,598165,23014,435,0,0,N/A,N/A,N/A,0,0,0,19396,23211,0.7550,0.7897,0.9450,18329,4882,1067,Rangeland,Tree,36595,Rangeland,Developed,8006,Barren,Water,7664
tokyo_29.tif,train,1024,1024,1048576,570461,478115,0.5440,0.4560,0.2655,0.4704,0.4990,7,Building,91849,386266,163518,0.5617,0.4364,0,0,N/A,N/A,N/A,0,0,0,14340,32844,0.1955,0.2350,0.5381,7717,25127,6623,282453,494850,0.3643,0.4195,0.7349,207574,287276,74879,280131,249435,0.4220,0.6301,0.5610,157166,92269,122965,25974,8977,0.2060,0.6649,0.2298,5969,3008,20005,0,0,N/A,N/A,N/A,0,0,0,0,42454,0.0000,0.0000,N/A,0,42454,0,445678,220016,0.4054,0.8728,0.4309,192035,27981,253643,Building,Developed,192925,Road,Developed,80156,Building,Road,49413
chincha_5.tif,train,1024,1024,1048576,714176,334400,0.6811,0.3189,0.4154,0.5914,0.5592,2,Developed,69516,264884,132332,0.5253,0.2891,0,0,N/A,N/A,N/A,0,0,0,123112,67311,0.2704,0.6021,0.3292,40527,26784,82585,438469,521084,0.5724,0.6703,0.7966,349301,171783,89168,53591,54608,0.5105,0.6696,0.6823,36566,18042,17025,122268,70020,0.4296,0.8252,0.4726,57780,12240,64488,797,2364,0.0290,0.0376,0.1117,89,2275,708,75601,98858,0.5306,0.6118,0.8000,60480,38378,15121,234738,234331,0.5655,0.7230,0.7218,169433,64898,65305,Building,Developed,65097,Developed,Building,63719,Rangeland,Developed,61072
mahe_44.tif,train,1024,1024,1048576,805059,243517,0.7678,0.2322,0.3797,0.6710,0.5357,2,Developed,70904,172613,137766,0.5147,0.1895,3764,0,0.0000,N/A,0.0000,0,0,3764,382937,366709,0.7239,0.8584,0.8220,314786,51923,68151,308528,331924,0.5520,0.6863,0.7383,227793,104131,80735,65052,55589,0.3413,0.5523,0.4719,30700,24889,34352,111536,107598,0.6992,0.8380,0.8084,90168,17430,21368,16242,483,0.0297,0.9979,0.0297,482,1,15760,0,1653,0.0000,0.0000,N/A,0,1653,0,160517,184620,0.6918,0.7644,0.8792,141130,43490,19387,Rangeland,Developed,49538,Road,Developed,31370,Developed,Rangeland,31317
abancay_22.tif,train,1024,1024,1048576,759623,288953,0.7244,0.2756,0.5538,0.7110,0.6940,2,Developed,72370,216583,135347,0.5347,0.2372,0,0,N/A,N/A,N/A,0,0,0,110160,136368,0.3352,0.4539,0.5619,61897,74471,48263,259911,243205,0.3903,0.5807,0.5434,141229,101976,118682,136567,104495,0.6645,0.9209,0.7047,96233,8262,40334,164463,168856,0.6274,0.7610,0.7814,128505,40351,35958,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,0,0,0,377475,395652,0.7517,0.8385,0.8789,331759,63893,45716,Developed,Building,58063,Building,Developed,41738,Developed,Rangeland,41215
tokyo_17.tif,train,1024,1024,1048568,678441,370127,0.6470,0.3530,0.4184,0.6060,0.5793,2,Developed,77843,292284,146700,0.5306,0.3241,0,0,N/A,N/A,N/A,0,0,0,38874,66940,0.1776,0.2384,0.4106,15960,50980,22914,515717,478247,0.5132,0.7049,0.6537,337111,141136,178606,96927,53257,0.3148,0.6751,0.3709,35955,17302,60972,42261,34762,0.4733,0.7118,0.5855,24743,10019,17518,0,0,N/A,N/A,N/A,0,0,0,147553,131045,0.4855,0.6948,0.6171,91056,39989,56497,207236,284317,0.5461,0.6106,0.8378,173616,110701,33620,Developed,Building,101115,Road,Developed,54822,Agriculture,Developed,38899
malopolskie_33.tif,train,1024,1024,1048576,505793,542783,0.4824,0.5176,0.3095,0.5443,0.4772,4,Tree,24786,517997,35385,0.7005,0.5113,14,0,0.0000,N/A,0.0000,0,0,14,141876,102413,0.1319,0.2779,0.2006,28462,73951,113414,43842,59152,0.2704,0.3706,0.5000,21922,37230,21920,31923,28228,0.4907,0.7014,0.6202,19799,8429,12124,549311,251354,0.4458,0.9822,0.4494,246881,4473,302430,9806,383658,0.0151,0.0153,0.5976,5860,377798,3946,253168,200283,0.5899,0.8400,0.6645,168240,32043,84928,18636,23488,0.5321,0.6228,0.7850,14629,8859,4007,Tree,Water,235329,Rangeland,Water,71161,Agriculture,Water,67969
ulaanbaatar_36.tif,train,1024,1024,1016400,573041,443359,0.5638,0.4362,0.3026,0.5090,0.5637,1,Rangeland,87431,355928,153714,0.5688,0.4126,0,0,N/A,N/A,N/A,0,0,0,466050,167275,0.3324,0.9446,0.3391,158015,9260,308035,314692,554169,0.4675,0.4994,0.8795,276776,277393,37916,86697,40957,0.4022,0.8940,0.4223,36614,4343,50083,2832,5530,0.0991,0.1363,0.2662,754,4776,2078,27685,95707,0.2233,0.2353,0.8134,22520,73187,5165,0,60913,0.0000,0.0000,N/A,0,60913,0,118444,91849,0.5940,0.8532,0.6616,78362,13487,40082,Rangeland,Developed,186186,Rangeland,Water,60894,Rangeland,Agriculture,52595
kyoto_59.tif,train,1024,1024,1048576,687195,361381,0.6554,0.3446,0.3017,0.5427,0.4092,7,Building,95256,266125,181389,0.5251,0.3069,0,0,N/A,N/A,N/A,0,0,0,38213,29775,0.2355,0.4352,0.3391,12958,16817,25255,365036,557471,0.4741,0.5322,0.8127,296678,260793,68358,212280,131780,0.4194,0.7715,0.4789,101663,30117,110617,14453,15196,0.3281,0.4820,0.5068,7325,7871,7128,1691,0,0.0000,N/A,0.0000,0,0,1691,36676,4895,0.0204,0.1700,0.0227,832,4063,35844,380227,309459,0.6345,0.8652,0.7042,267739,41720,112488,Building,Developed,109639,Road,Developed,102528,Developed,Building,35420
tyrolw_38.tif,train,1000,1000,1000000,936827,63173,0.9368,0.0632,0.4533,0.6372,0.6162,3,Road,17587,45586,31491,0.5585,0.0471,0,0,N/A,N/A,N/A,0,0,0,21720,17366,0.2162,0.4001,0.3199,6948,10418,14772,33672,35539,0.5347,0.6785,0.7161,24114,11425,9558,35469,14211,0.3186,0.8447,0.3384,12004,2207,23465,61444,59343,0.7008,0.8387,0.8100,49769,9574,11675,0,5976,0.0000,0.0000,N/A,0,5976,0,842751,864055,0.9724,0.9738,0.9985,841449,22606,1302,4944,3510,0.4302,0.7245,0.5144,2543,967,2401,Road,Agriculture,13335,Road,Developed,9069,Rangeland,Tree,8017
shanghai_52.tif,train,650,650,422500,233010,189490,0.5515,0.4485,0.2444,0.4566,0.4319,1,Rangeland,48895,140595,69640,0.7021,0.3984,0,0,N/A,N/A,N/A,0,0,0,64989,1669,0.0104,0.4092,0.0105,683,986,64306,96491,111757,0.1856,0.2917,0.3379,32605,79152,63886,59282,63542,0.5612,0.6948,0.7447,44150,19392,15132,46841,5842,0.0856,0.7112,0.0887,4155,1687,42686,0,394,0.0000,0.0000,N/A,0,394,0,0,0,N/A,N/A,N/A,0,0,0,154897,239296,0.6237,0.6328,0.9775,151417,87879,3480,Developed,Building,55166,Rangeland,Developed,39048,Tree,Developed,29627
koeln_33.tif,train,1000,1000,1000000,651285,348715,0.6513,0.3487,0.3437,0.4960,0.6397,3,Road,103832,244883,188582,0.5506,0.3018,0,0,N/A,N/A,N/A,0,0,0,145180,55486,0.2585,0.7427,0.2839,41212,14274,103968,350470,460104,0.5124,0.5969,0.7836,274636,185468,75834,218450,125480,0.3373,0.6913,0.3971,86746,38734,131704,176991,211829,0.6670,0.7344,0.8790,155575,56254,21416,0,3710,0.0000,0.0000,N/A,0,3710,0,0,11566,0.0000,0.0000,N/A,0,11566,0,108909,131825,0.6308,0.7064,0.8550,93116,38709,15793,Road,Developed,115790,Rangeland,Developed,44596,Rangeland,Tree,38449
aachen_31.tif,train,1000,1000,1000000,616022,383978,0.6160,0.3840,0.3604,0.6305,0.5148,1,Rangeland,129063,254915,227599,0.5671,0.3300,0,0,N/A,N/A,N/A,0,0,0,282933,130390,0.3419,0.8077,0.3722,105314,25076,177619,248135,332416,0.3960,0.4954,0.6637,164683,167733,83452,107121,75688,0.3543,0.6319,0.4464,47824,27864,59297,105547,173828,0.3969,0.4567,0.7521,79379,94449,26168,62,0,0.0000,N/A,0.0000,0,0,62,0,0,N/A,N/A,N/A,0,0,0,256202,287678,0.6732,0.7606,0.8541,218822,68856,37380,Rangeland,Tree,77580,Rangeland,Developed,73199,Road,Developed,50895
tokyo_44.tif,train,1024,1024,1048576,558660,489916,0.5328,0.4672,0.2980,0.5409,0.4406,6,Agriculture,122800,367116,217905,0.5635,0.4420,0,0,N/A,N/A,N/A,0,0,0,125797,249958,0.3032,0.3498,0.6950,87426,162532,38371,333942,366504,0.3692,0.5153,0.5656,188866,177638,145076,107743,45801,0.2691,0.7108,0.3022,32556,13245,75187,78573,54166,0.4591,0.7710,0.5315,41763,12403,36810,14733,548,0.0000,0.0000,0.0000,0,548,14733,171030,29046,0.1374,0.8319,0.1413,24164,4882,146866,216758,302553,0.5482,0.6078,0.8483,183885,118668,32873,Developed,Building,98558,Agriculture,Rangeland,92566,Road,Developed,68809
kitsap_29.tif,train,1000,1000,1000000,951120,48880,0.9511,0.0489,0.4290,0.5130,0.5848,4,Tree,6831,42049,12487,0.5470,0.0426,0,0,N/A,N/A,N/A,0,0,0,24145,36761,0.2353,0.3156,0.4806,11603,25158,12542,731,225,0.0000,0.0000,0.0000,0,225,731,0,6,0.0000,0.0000,N/A,0,6,0,800049,802193,0.9529,0.9746,0.9772,781811,20382,18238,171716,158482,0.8937,0.9833,0.9075,155829,2653,15887,0,0,N/A,N/A,N/A,0,0,0,3359,2333,0.4920,0.8045,0.5588,1877,456,1482,Tree,Rangeland,15421,Rangeland,Tree,12487,Water,Rangeland,8441
