filename,split,region,noise_ratio,dominant_error,tsne_x,tsne_y
tokyo_50.tif,train,tokyo,0.3029,Water,-48.7322,-6.9761
dolnoslaskie_16.tif,train,dolnoslaskie,0.2247,Developed,-45.3293,-17.4364
tonga_29.tif,train,tonga,0.3038,Water,14.2610,6.5082
slaskie_37.tif,train,slaskie,0.1098,Developed,-15.8787,46.8392
swietokrzyskie_6.tif,train,swietokrzyskie,0.1257,Rangeland,-28.5665,-10.1680
rotterdam_49.tif,train,rotterdam,0.3622,Water,16.8485,40.3561
mazowieckie_32.tif,train,mazowieckie,0.1764,Building,7.0869,0.8065
lodzkie_22.tif,train,lodzkie,0.1091,Road,-50.4440,-7.8875
kagera_12.tif,train,kagera,0.3939,Bareland,-13.2474,-1.8945
lubuskie_3.tif,train,lubuskie,0.1203,Building,-22.5009,9.8106
christchurch_26.tif,train,christchurch,0.2417,Agriculture,-16.1401,-6.6864
muenster_23.tif,train,muenster,0.2430,Developed,-38.1062,-2.8931
kitsap_36.tif,train,kitsap,0.2056,Bareland,4.0161,4.8125
kyoto_60.tif,train,kyoto,0.3190,Agriculture,-5.1215,-39.9098
vegas_47.tif,train,vegas,0.2778,Rangeland,37.9318,19.4973
western_21.tif,train,western,0.6055,Rangeland,-16.8275,26.8526
lubuskie_1.tif,train,lubuskie,0.2199,Road,-21.2942,9.4267
kitsap_1.tif,train,kitsap,0.2264,Water,0.8833,11.2285
western_10.tif,train,western,0.2030,Water,7.3744,9.9072
dowa_21.tif,train,dowa,0.3244,Rangeland,-7.1281,-41.2724
piura_30.tif,train,piura,0.3244,Rangeland,41.5360,-19.3117
dortmund_58.tif,train,dortmund,0.2232,Road,42.3231,-9.4244
baybay_65.tif,train,baybay,0.1152,Developed,-31.7106,8.4156
piura_37.tif,train,piura,0.1747,Water,-54.2756,-4.6295
accra_15.tif,train,accra,0.2013,Water,0.0864,28.2474
zanzibar_95.tif,train,zanzibar,0.2060,Water,8.8134,-10.9895
monrovia_67.tif,train,monrovia,0.3082,Rangeland,41.5262,-17.7982
wielkopolskie_23.tif,train,wielkopolskie,0.1544,Rangeland,-41.8851,-25.1054
lodzkie_11.tif,train,lodzkie,0.1497,Bareland,-42.8390,-4.8678
soriano_15.tif,train,soriano,0.2534,Water,22.3063,13.7961
duesseldorf_25.tif,train,duesseldorf,0.2974,Building,-23.2924,42.1802
chincha_50.tif,train,chincha,0.2334,Agriculture,-8.3427,-43.1456
bielefeld_55.tif,train,bielefeld,0.3586,Water,11.2993,15.7363
dowa_16.tif,train,dowa,0.2075,Agriculture,-1.9988,-27.7947
duesseldorf_38.tif,train,duesseldorf,0.3162,Rangeland,43.9552,1.0641
melbourne_9.tif,train,melbourne,0.3150,Building,28.2994,-11.8287
ica_20.tif,train,ica,0.2370,Bareland,59.8674,-10.1437
melbourne_65.tif,train,melbourne,0.2812,Water,7.8611,28.2319
bielefeld_16.tif,train,bielefeld,0.2017,Water,-33.6968,-12.1337
monrovia_66.tif,train,monrovia,0.3632,Road,-9.3165,-24.3285
paris_2.tif,train,paris,0.4676,Rangeland,19.3802,-3.1649
chisinau_7.tif,train,chisinau,0.2082,Rangeland,47.2509,-8.7228
piura_32.tif,train,piura,0.3762,Bareland,-6.0744,-16.0526
santiago_45.tif,train,santiago,0.2728,Water,-15.9462,-8.1668
lubuskie_4.tif,train,lubuskie,0.2250,Developed,-11.2221,-7.2655
piura_27.tif,train,piura,0.2500,Rangeland,47.9815,-1.3797
chisinau_50.tif,train,chisinau,0.1834,Agriculture,-2.1823,-27.4372
rio_15.tif,train,rio,0.2051,Rangeland,62.5288,2.7469
dhaka_24.tif,train,dhaka,0.2510,Agriculture,-3.5852,37.0671
abancay_1.tif,train,abancay,0.4227,Water,-10.2822,-29.5681
vienna_50.tif,train,vienna,0.1860,Road,42.2901,-6.9496
zanzibar_24.tif,train,zanzibar,0.2796,Developed,-25.1102,16.0390
svaneti_39.tif,train,svaneti,0.2049,Developed,-43.4342,-16.0669
daressalaam_61.tif,train,daressalaam,0.3335,Bareland,33.5794,27.2160
santiago_35.tif,train,santiago,0.2684,Water,24.4773,12.8158
koeln_45.tif,train,koeln,0.3162,Water,18.5380,19.1247
svaneti_41.tif,train,svaneti,0.5274,Agriculture,-11.6804,-2.0404
zanzibar_108.tif,train,zanzibar,0.2001,Tree,8.8899,-12.3128
koeln_70.tif,train,koeln,0.2634,Road,35.2766,-8.3067
lima_5.tif,train,lima,0.2869,Rangeland,-5.2989,51.2274
zanzibar_13.tif,train,zanzibar,0.3954,Developed,-27.3786,15.3811
lodzkie_4.tif,train,lodzkie,0.2722,Rangeland,-54.7999,-16.2527
tokyo_19.tif,train,tokyo,0.3323,Water,-2.2205,-35.8205
sechura_24.tif,train,sechura,0.2135,Rangeland,49.1678,-4.6441
tokyo_15.tif,train,tokyo,0.4243,Bareland,-0.3263,-33.9000
lambayeque_18.tif,train,lambayeque,0.2506,Water,23.3614,17.5169
chicago_28.tif,train,chicago,0.2175,Rangeland,41.3135,-4.5790
zanzibar_128.tif,train,zanzibar,0.4342,Water,-8.7704,23.7807
dolnoslaskie_19.tif,train,dolnoslaskie,0.3157,Developed,-38.1824,-3.0558
santiago_67.tif,train,santiago,0.3595,Bareland,-0.7975,23.6532
dortmund_4.tif,train,dortmund,0.1039,Water,-42.0181,-20.8219
chisinau_20.tif,train,chisinau,0.2033,Rangeland,44.0702,-10.0719
zanzibar_77.tif,train,zanzibar,0.2120,Tree,9.3821,-13.3026
baybay_12.tif,train,baybay,0.0935,Rangeland,-39.7215,-16.7891
chiclayo_4.tif,train,chiclayo,0.2725,Bareland,-17.9126,-38.2009
dhaka_10.tif,train,dhaka,0.2329,Rangeland,0.9817,44.7772
pisco_36.tif,train,pisco,0.7964,Bareland,-14.6766,21.7882
swietokrzyskie_17.tif,train,swietokrzyskie,0.2248,Tree,-31.8951,-24.2038
malopolskie_18.tif,train,malopolskie,0.0899,Road,-42.8999,-12.6065
chiangmai_16.tif,train,chiangmai,0.3302,Rangeland,-1.0402,5.0082
rotterdam_26.tif,train,rotterdam,0.3711,Water,16.9461,40.3924
christchurch_56.tif,train,christchurch,0.1384,Tree,11.3119,-8.2082
tonga_55.tif,train,tonga,0.2796,Tree,20.0661,-9.2008
daressalaam_122.tif,train,daressalaam,0.2816,Water,-38.8547,-0.1727
western_2.tif,train,western,0.7869,Road,-16.8115,23.3691
santiago_24.tif,train,santiago,0.4522,Water,24.0751,30.3533
muenster_38.tif,train,muenster,0.2746,Rangeland,42.1187,-8.5030
dolnoslaskie_17.tif,train,dolnoslaskie,0.1110,Developed,-52.0340,-13.2968
daressalaam_118.tif,train,daressalaam,0.3685,Water,-10.4067,-24.8017
abancay_47.tif,train,abancay,0.2850,Agriculture,-15.8991,-9.7346
dolnoslaskie_26.tif,train,dolnoslaskie,0.2485,Developed,-46.3051,-16.3968
lambayeque_20.tif,train,lambayeque,0.2416,Bareland,8.0054,41.1569
monrovia_4.tif,train,monrovia,0.2664,Road,-9.6070,-23.3666
sechura_28.tif,train,sechura,0.1941,Rangeland,53.5442,-8.5760
aachen_15.tif,train,aachen,0.2564,Water,-32.1818,-12.6220
chincha_34.tif,train,chincha,0.2859,Rangeland,5.4447,43.2400
baybay_20.tif,train,baybay,0.2533,Rangeland,-6.6975,36.8605
malopolskie_5.tif,train,malopolskie,0.1751,Road,-33.8756,-24.1573
chisinau_47.tif,train,chisinau,0.2582,Agriculture,-5.7735,-25.3816
daressalaam_33.tif,train,daressalaam,0.3298,Bareland,-4.0078,24.2194
chincha_37.tif,train,chincha,0.6199,Road,-10.2760,13.1316
baybay_43.tif,train,baybay,0.1174,Road,-40.9304,-13.8240
tokyo_30.tif,train,tokyo,0.4221,Building,40.5524,7.2995
coxsbazar_34.tif,train,coxsbazar,0.3502,Building,-35.7773,5.5518
coxsbazar_27.tif,train,coxsbazar,0.2390,Bareland,-38.3955,8.7894
bielefeld_4.tif,train,bielefeld,0.1441,Water,-26.5858,-13.6318
austin_23.tif,train,austin,0.3559,Rangeland,41.2444,4.2309
mazowieckie_5.tif,train,mazowieckie,0.2724,Tree,-48.7123,-26.0369
swietokrzyskie_22.tif,train,swietokrzyskie,0.2300,Tree,-45.8633,-24.6028
koeln_39.tif,train,koeln,0.1862,Water,-34.1315,-9.1674
vienna_66.tif,train,vienna,0.2472,Water,27.9932,20.4201
dolnoslaskie_9.tif,train,dolnoslaskie,0.3826,Water,-38.7436,-8.2863
rio_65.tif,train,rio,0.3231,Bareland,-25.4815,-6.7225
kyoto_24.tif,train,kyoto,0.3820,Water,-3.6665,-36.5337
zachodniopomorskie_7.tif,train,zachodniopomorskie,0.1224,Developed,-16.8032,7.6493
tonga_43.tif,train,tonga,0.3126,Tree,19.5425,-9.9818
coxsbazar_79.tif,train,coxsbazar,0.0660,Developed,-40.2257,-14.9429
zanzibar_126.tif,train,zanzibar,0.3521,Tree,7.9641,-16.5285
kitsap_46.tif,train,kitsap,0.0528,Developed,-24.5108,8.9514
maputo_5.tif,train,maputo,0.2621,Water,26.4417,19.9916
chicago_10.tif,train,chicago,0.2747,Rangeland,43.5623,-1.4977
ulaanbaatar_37.tif,train,ulaanbaatar,0.3473,Tree,-5.8275,22.4605
baybay_55.tif,train,baybay,0.1474,Road,-24.6068,-4.5677
santiago_6.tif,train,santiago,0.3693,Water,25.2233,27.5700
mazowieckie_22.tif,train,mazowieckie,0.2870,Bareland,-9.5331,-13.5988
svaneti_59.tif,train,svaneti,0.2944,Bareland,-20.5646,16.1207
chincha_20.tif,train,chincha,0.4563,Bareland,-8.9650,-33.6404
accra_67.tif,train,accra,0.3728,Rangeland,34.8245,1.0081
melbourne_3.tif,train,melbourne,0.2374,Developed,39.4351,-9.5332
baybay_19.tif,train,baybay,0.2966,Developed,-19.9954,27.4682
lima_44.tif,train,lima,0.3407,Tree,16.2023,-9.5601
khartoum_67.tif,train,khartoum,0.3665,Bareland,62.2461,0.1087
austin_40.tif,train,austin,0.2771,Water,32.5585,14.7567
chiangmai_14.tif,train,chiangmai,0.1917,Developed,-21.5168,30.8906
lambayeque_49.tif,train,lambayeque,0.3070,Water,-12.1748,-27.0887
daressalaam_67.tif,train,daressalaam,0.2486,Bareland,27.1140,5.0605
accra_63.tif,train,accra,0.3214,Water,29.0993,23.6087
christchurch_14.tif,train,christchurch,0.0967,Water,8.5079,-2.4788
viru_26.tif,train,viru,0.3992,Bareland,-15.7397,-33.5378
zanzibar_67.tif,train,zanzibar,0.4049,Road,-22.7756,5.0518
western_11.tif,train,western,0.7357,Water,-15.7868,24.1479
lambayeque_2.tif,train,lambayeque,0.3199,Agriculture,-3.5715,-30.3921
dhaka_63.tif,train,dhaka,0.2618,Developed,0.4421,49.1557
melbourne_21.tif,train,melbourne,0.3028,Rangeland,31.6630,-7.0268
vienna_35.tif,train,vienna,0.1635,Developed,39.2628,-11.2837
svaneti_29.tif,train,svaneti,0.1920,Water,7.2553,-1.9633
ngaoundere_35.tif,train,ngaoundere,0.3642,Water,-16.2192,-28.0912
pisco_5.tif,train,pisco,0.8501,Bareland,-16.7988,22.4105
dolnoslaskie_29.tif,train,dolnoslaskie,0.3482,Water,10.6374,-0.9200
ngaoundere_2.tif,train,ngaoundere,0.2631,Water,-17.6438,-36.5801
accra_69.tif,train,accra,0.7149,Bareland,-17.7092,20.1333
accra_46.tif,train,accra,0.5584,Rangeland,-48.0394,-3.4030
dhaka_38.tif,train,dhaka,0.2206,Road,1.0935,48.4387
chicago_38.tif,train,chicago,0.3003,Rangeland,52.2278,7.4649
podkarpackie_4.tif,train,podkarpackie,0.3547,Developed,-42.9928,8.6430
aachen_49.tif,train,aachen,0.3806,Water,-31.2538,-20.8510
tokyo_47.tif,train,tokyo,0.3671,Water,-18.9123,-26.2990
soriano_20.tif,train,soriano,0.2788,Developed,14.3401,-6.6801
kagera_11.tif,train,kagera,0.4073,Developed,-19.5246,-8.9731
daressalaam_1.tif,train,daressalaam,0.3285,Rangeland,48.5085,1.7544
dolnoslaskie_40.tif,train,dolnoslaskie,0.2129,Building,-56.4165,-8.8018
christchurch_41.tif,train,christchurch,0.3183,Water,14.0124,14.4726
bielefeld_41.tif,train,bielefeld,0.3087,Water,-25.1742,-16.6690
dhaka_6.tif,train,dhaka,0.3277,Road,-4.1093,45.2190
zanzibar_70.tif,train,zanzibar,0.1999,Road,-17.1624,6.0079
mahe_22.tif,train,mahe,0.1323,Bareland,-15.8666,41.0051
melbourne_68.tif,train,melbourne,0.2936,Tree,-4.3625,44.1319
swietokrzyskie_21.tif,train,swietokrzyskie,0.1552,Tree,-43.8015,-25.1784
lima_19.tif,train,lima,0.1138,Rangeland,61.8980,-3.6727
coxsbazar_53.tif,train,coxsbazar,0.3004,Bareland,-34.2887,12.1965
sechura_16.tif,train,sechura,0.1880,Bareland,56.6753,-6.1463
zanzibar_48.tif,train,zanzibar,0.1900,Road,-23.2469,-1.4555
mahe_56.tif,train,mahe,0.2774,Bareland,-19.8838,34.5125
chicago_14.tif,train,chicago,0.3191,Rangeland,39.7825,-1.8094
dortmund_61.tif,train,dortmund,0.3122,Bareland,11.4831,21.5212
christchurch_38.tif,train,christchurch,0.1933,Rangeland,44.3684,-12.1812
tonga_70.tif,train,tonga,0.3279,Water,15.9348,7.3155
daressalaam_112.tif,train,daressalaam,0.3277,Water,16.5354,20.0677
swietokrzyskie_31.tif,train,swietokrzyskie,0.1339,Tree,-45.0754,-26.0086
ngaoundere_26.tif,train,ngaoundere,0.3913,Bareland,-7.1058,-14.7765
dhaka_29.tif,train,dhaka,0.2231,Bareland,0.3232,44.4423
kyoto_36.tif,train,kyoto,0.3032,Bareland,-38.5247,-32.2106
pomorskie_20.tif,train,pomorskie,0.1067,Road,-15.0543,46.9624
viru_36.tif,train,viru,0.5870,Bareland,-11.9642,12.2907
ulaanbaatar_45.tif,train,ulaanbaatar,0.6291,Rangeland,32.1724,0.0831
koeln_31.tif,train,koeln,0.2091,Bareland,-40.3491,10.1283
duesseldorf_70.tif,train,duesseldorf,0.2570,Water,21.8018,11.7110
tonga_2.tif,train,tonga,0.3820,Bareland,2.0875,25.0095
tokyo_22.tif,train,tokyo,0.3557,Water,-4.2483,-37.6112
viru_35.tif,train,viru,0.2707,Bareland,-14.1521,-31.6166
pisco_4.tif,train,pisco,0.3890,Rangeland,-10.2910,-36.5883
melbourne_47.tif,train,melbourne,0.3169,Rangeland,47.2863,-7.0819
dortmund_37.tif,train,dortmund,0.1198,Water,-38.3750,-20.1705
daressalaam_41.tif,train,daressalaam,0.2887,Water,22.8022,22.5386
rio_3.tif,train,rio,0.4520,Water,23.3650,28.8502
coxsbazar_67.tif,train,coxsbazar,0.2068,Bareland,-31.1553,14.5105
dolnoslaskie_35.tif,train,dolnoslaskie,0.3026,Bareland,-11.5300,42.4681
bielefeld_23.tif,train,bielefeld,0.3385,Rangeland,36.3596,-4.6667
aachen_63.tif,train,aachen,0.2627,Water,-29.8115,-20.9005
kyoto_2.tif,train,kyoto,0.4624,Agriculture,4.5881,-29.4698
lima_42.tif,train,lima,0.8660,Bareland,-9.3828,17.3382
lambayeque_40.tif,train,lambayeque,0.1359,Rangeland,-1.0126,-45.8167
daressalaam_34.tif,train,daressalaam,0.2841,Rangeland,34.0543,-10.6473
maputo_15.tif,train,maputo,0.2497,Rangeland,50.5478,-5.9065
swietokrzyskie_33.tif,train,swietokrzyskie,0.1973,Rangeland,-47.6150,-24.8084
swietokrzyskie_3.tif,train,swietokrzyskie,0.3171,Rangeland,-40.8011,-23.4950
daressalaam_37.tif,train,daressalaam,0.3002,Rangeland,49.6907,0.5724
baybay_56.tif,train,baybay,0.3288,Bareland,-17.7358,34.8880
christchurch_34.tif,train,christchurch,0.2886,Water,14.1051,12.5947
lubuskie_2.tif,train,lubuskie,0.4039,Developed,-14.6881,2.6257
aachen_33.tif,train,aachen,0.2996,Water,18.0452,21.3115
tyrolw_52.tif,train,tyrolw,0.2978,Road,31.8383,-11.4014
dhaka_43.tif,train,dhaka,0.1745,Rangeland,0.6114,45.5101
monrovia_27.tif,train,monrovia,0.4494,Agriculture,-13.7951,-22.7416
dhaka_50.tif,train,dhaka,0.2552,Road,-1.0431,45.9904
duesseldorf_60.tif,train,duesseldorf,0.2641,Bareland,-40.1759,-31.8570
daressalaam_80.tif,train,daressalaam,0.3221,Agriculture,-10.2887,-19.6941
ica_4.tif,train,ica,0.2474,Water,17.2940,32.3830
coxsbazar_37.tif,train,coxsbazar,0.2935,Bareland,-34.0149,11.6429
lima_27.tif,train,lima,0.2968,Water,-10.5885,-34.1726
piura_49.tif,train,piura,0.1958,Bareland,-16.2546,-38.2229
duesseldorf_1.tif,train,duesseldorf,0.3341,Bareland,-5.9054,-11.3682
rotterdam_4.tif,train,rotterdam,0.3510,Water,15.4493,40.1321
abancay_33.tif,train,abancay,0.4166,Agriculture,3.0792,-27.4115
podlaskie_5.tif,train,podlaskie,0.2539,Water,-31.0023,5.7609
piura_33.tif,train,piura,0.2935,Rangeland,-53.1061,-0.3913
monrovia_72.tif,train,monrovia,0.3268,Agriculture,-8.7232,-21.2173
melbourne_1.tif,train,melbourne,0.3663,Water,6.2808,16.5671
rosario_2.tif,train,rosario,0.3554,Water,24.8628,24.7110
rotterdam_33.tif,train,rotterdam,0.3875,Rangeland,34.0281,-16.9041
kyoto_25.tif,train,kyoto,0.3312,Agriculture,-4.0694,37.1685
shanghai_67.tif,train,shanghai,0.2875,Rangeland,43.2946,4.4764
zanzibar_35.tif,train,zanzibar,0.2824,Road,-23.4978,-2.9745
daressalaam_49.tif,train,daressalaam,0.3197,Water,35.1282,27.5068
dowa_2.tif,train,dowa,0.2218,Rangeland,-41.3418,-28.4123
dhaka_2.tif,train,dhaka,0.3528,Rangeland,19.8453,24.2930
monrovia_16.tif,train,monrovia,0.2287,Water,6.2709,8.8300
pointenoire_4.tif,train,pointenoire,0.2366,Rangeland,51.0056,-8.6759
swietokrzyskie_40.tif,train,swietokrzyskie,0.1413,Developed,-47.9260,-17.5183
lima_18.tif,train,lima,0.2222,Agriculture,-10.5568,-41.5483
pomorskie_16.tif,train,pomorskie,0.1653,Developed,-38.5507,13.4010
muenster_19.tif,train,muenster,0.3123,Water,-31.4067,-12.3743
dhaka_26.tif,train,dhaka,0.3222,Rangeland,3.1170,43.8870
ngaoundere_61.tif,train,ngaoundere,0.2823,Tree,-16.0019,-19.8305
mahe_10.tif,train,mahe,0.2173,Water,-3.7127,-26.3785
rotterdam_24.tif,train,rotterdam,0.4010,Road,14.4208,38.9014
koeln_63.tif,train,koeln,0.2914,Water,23.6818,22.4516
chincha_23.tif,train,chincha,0.4106,Water,-12.2023,-35.2828
kyoto_56.tif,train,kyoto,0.3456,Water,-4.5716,-36.0684
ngaoundere_17.tif,train,ngaoundere,0.4339,Bareland,-2.1669,-12.1846
kagera_13.tif,train,kagera,0.4111,Agriculture,-27.4552,3.9113
koeln_53.tif,train,koeln,0.3041,Building,-31.8267,-11.2535
bielefeld_57.tif,train,bielefeld,0.3135,Developed,-1.2060,8.8948
zanzibar_93.tif,train,zanzibar,0.2938,Road,9.0237,-16.5192
pomorskie_36.tif,train,pomorskie,0.1365,Building,-21.8325,11.8378
aachen_43.tif,train,aachen,0.3183,Tree,30.9594,-7.8100
duesseldorf_62.tif,train,duesseldorf,0.4775,Bareland,-12.6679,42.9680
ngaoundere_51.tif,train,ngaoundere,0.2543,Water,-47.2259,-10.0609
tokyo_67.tif,train,tokyo,0.3996,Road,-1.0595,-38.9306
austin_6.tif,train,austin,0.2662,Rangeland,36.3333,11.7101
kagera_37.tif,train,kagera,0.3522,Bareland,-31.6049,4.9381
paris_22.tif,train,paris,0.5850,Rangeland,22.9218,-0.1307
piura_6.tif,train,piura,0.2214,Road,-25.0787,-32.8787
mahe_47.tif,train,mahe,0.2505,Bareland,-12.3455,45.3802
ica_2.tif,train,ica,0.4413,Water,-12.1298,-35.5019
accra_32.tif,train,accra,0.3119,Rangeland,44.3324,0.2428
mazowieckie_34.tif,train,mazowieckie,0.0982,Developed,-23.7218,-0.4636
viru_18.tif,train,viru,0.4850,Water,-16.6303,-33.1974
monrovia_42.tif,train,monrovia,0.5488,Water,-12.8789,42.1799
dortmund_22.tif,train,dortmund,0.2943,Water,11.6453,13.4053
bielefeld_46.tif,train,bielefeld,0.1135,Tree,-32.3968,-27.0190
vienna_19.tif,train,vienna,0.2200,Water,28.7356,19.7706
muenster_49.tif,train,muenster,0.2414,Rangeland,43.7674,-12.9326
podkarpackie_18.tif,train,podkarpackie,0.3617,Water,-22.7215,-16.4993
baybay_24.tif,train,baybay,0.1592,Agriculture,-37.1487,13.5143
christchurch_59.tif,train,christchurch,0.2597,Water,17.6755,9.6318
khartoum_56.tif,train,khartoum,0.4719,Rangeland,56.1682,5.9842
kagera_53.tif,train,kagera,0.2705,Road,-24.4528,-2.4321
sechura_1.tif,train,sechura,0.1523,Rangeland,55.0387,-6.7173
pomorskie_3.tif,train,pomorskie,0.4175,Road,-46.7592,-3.2055
viru_31.tif,train,viru,0.2806,Bareland,-23.4092,25.7569
abancay_27.tif,train,abancay,0.3637,Road,-18.0754,-16.9512
tonga_57.tif,train,tonga,0.3657,Tree,19.2459,-10.5889
tokyo_5.tif,train,tokyo,0.3043,Water,-9.7339,31.6777
dortmund_5.tif,train,dortmund,0.0529,Developed,-35.4571,-10.1636
chisinau_15.tif,train,chisinau,0.2050,Road,41.6820,-16.3004
pisco_45.tif,train,pisco,0.2550,Rangeland,7.9174,44.4353
monrovia_63.tif,train,monrovia,0.2708,Water,16.0998,20.1360
monrovia_58.tif,train,monrovia,0.2093,Water,21.0219,8.5631
chisinau_27.tif,train,chisinau,0.2242,Rangeland,49.5061,-11.0445
kagera_33.tif,train,kagera,0.5179,Water,-21.3485,-11.2789
daressalaam_74.tif,train,daressalaam,0.2088,Rangeland,39.0662,-16.8196
santiago_47.tif,train,santiago,0.4357,Water,10.9785,16.6105
coxsbazar_57.tif,train,coxsbazar,0.2504,Bareland,-37.5225,8.4905
podkarpackie_17.tif,train,podkarpackie,0.1663,Building,-52.4173,-12.5768
chiangmai_15.tif,train,chiangmai,0.1839,Rangeland,-5.4810,38.0300
soriano_11.tif,train,soriano,0.2704,Water,21.1308,11.0318
santiago_4.tif,train,santiago,0.3706,Tree,17.7630,-9.0818
chicago_36.tif,train,chicago,0.2856,Rangeland,46.7899,5.2167
tonga_35.tif,train,tonga,0.3271,Tree,-3.5275,43.1768
rio_14.tif,train,rio,0.1972,Tree,58.6272,-0.7052
tonga_14.tif,train,tonga,0.3687,Tree,18.3219,-10.8654
aachen_9.tif,train,aachen,0.2225,Developed,-0.8901,38.5527
slaskie_25.tif,train,slaskie,0.3769,Water,-1.8021,28.4723
rio_54.tif,train,rio,0.2134,Road,46.2598,12.4181
abancay_43.tif,train,abancay,0.2604,Rangeland,43.0687,-2.8752
accra_28.tif,train,accra,0.2969,Water,3.5679,11.5656
ngaoundere_63.tif,train,ngaoundere,0.7295,Bareland,-13.0484,20.6739
tokyo_58.tif,train,tokyo,0.3443,Agriculture,-1.6585,-38.8105
ngaoundere_59.tif,train,ngaoundere,0.2973,Rangeland,-9.7712,-43.3198
coxsbazar_75.tif,train,coxsbazar,0.1549,Developed,-29.0376,14.0412
slaskie_22.tif,train,slaskie,0.2205,Bareland,-1.4943,27.2227
accra_64.tif,train,accra,0.5714,Agriculture,3.2617,-26.6775
vienna_30.tif,train,vienna,0.1620,Tree,35.9334,-10.9399
aachen_7.tif,train,aachen,0.3896,Water,-9.7833,-17.2340
slaskie_27.tif,train,slaskie,0.2031,Water,9.9017,-2.2269
tonga_51.tif,train,tonga,0.2475,Water,7.4904,29.0685
daressalaam_66.tif,train,daressalaam,0.4060,Developed,17.3355,-13.1458
koeln_2.tif,train,koeln,0.3165,Water,-19.2110,-22.4305
dhaka_47.tif,train,dhaka,0.3123,Rangeland,2.7229,47.6212
piura_43.tif,train,piura,0.3544,Bareland,-4.3172,-9.6014
duesseldorf_50.tif,train,duesseldorf,0.2541,Developed,-42.9476,-1.9406
zanzibar_133.tif,train,zanzibar,0.2853,Tree,10.2258,-14.3798
tyrolw_62.tif,train,tyrolw,0.1041,Road,-32.0190,-28.5287
viru_43.tif,train,viru,0.3506,Water,-13.0611,-35.3073
duesseldorf_16.tif,train,duesseldorf,0.2603,Developed,-17.9066,45.4495
sechura_10.tif,train,sechura,0.1323,Rangeland,56.0794,-7.6361
daressalaam_84.tif,train,daressalaam,0.3260,Water,-12.7505,49.1627
rotterdam_15.tif,train,rotterdam,0.3573,Rangeland,14.8004,39.7372
wielkopolskie_8.tif,train,wielkopolskie,0.0939,Water,-33.0449,-28.5134
kyoto_6.tif,train,kyoto,0.1974,Water,-46.8972,-21.0161
chiclayo_23.tif,train,chiclayo,0.2438,Rangeland,42.2159,-3.7245
koeln_38.tif,train,koeln,0.1557,Rangeland,-4.4976,41.4247
ngaoundere_37.tif,train,ngaoundere,0.3572,Water,-8.0321,-28.2532
baybay_51.tif,train,baybay,0.1891,Rangeland,-39.2238,-17.1091
zanzibar_141.tif,train,zanzibar,0.6078,Bareland,-9.4983,23.9026
paris_28.tif,train,paris,0.4314,Water,19.6841,0.7943
mazowieckie_27.tif,train,mazowieckie,0.2505,Developed,8.0324,-4.2186
monrovia_12.tif,train,monrovia,0.3084,Water,-16.6859,-27.1115
khartoum_40.tif,train,khartoum,0.3241,Developed,59.7878,11.3804
abancay_3.tif,train,abancay,0.2739,Water,15.0906,14.7910
zanzibar_139.tif,train,zanzibar,0.3430,Tree,10.1769,-15.0386
muenster_33.tif,train,muenster,0.2651,Rangeland,38.3953,-13.0065
svaneti_48.tif,train,svaneti,0.2488,Agriculture,-15.8822,-11.1813
lambayeque_13.tif,train,lambayeque,0.3563,Water,35.2128,21.5777
chisinau_2.tif,train,chisinau,0.2666,Rangeland,48.7798,-8.3787
kitsap_10.tif,train,kitsap,0.2818,Water,30.2724,15.4260
pisco_14.tif,train,pisco,0.3729,Water,-52.0981,-19.6745
paris_45.tif,train,paris,0.4593,Water,20.4320,0.4772
duesseldorf_46.tif,train,duesseldorf,0.3208,Water,19.5277,21.4419
khartoum_26.tif,train,khartoum,0.2598,Developed,59.2074,11.1964
abancay_34.tif,train,abancay,0.2532,Bareland,-17.6582,-1.6917
ulaanbaatar_25.tif,train,ulaanbaatar,0.4017,Rangeland,34.5746,0.0083
koeln_64.tif,train,koeln,0.2766,Rangeland,39.0164,-5.9932
dhaka_35.tif,train,dhaka,0.0996,Road,-14.3628,47.7562
wielkopolskie_40.tif,train,wielkopolskie,0.2382,Water,-26.5793,-23.2053
lima_30.tif,train,lima,0.2556,Bareland,-10.5541,-40.6115
vienna_65.tif,train,vienna,0.2417,Rangeland,52.3209,-0.5759
monrovia_53.tif,train,monrovia,0.2665,Water,20.3892,37.4995
malopolskie_21.tif,train,malopolskie,0.2633,Developed,-43.6400,5.9498
shanghai_12.tif,train,shanghai,0.4814,Water,25.5401,30.6456
tonga_5.tif,train,tonga,0.4527,Bareland,1.8617,25.3101
khartoum_29.tif,train,khartoum,0.3541,Building,55.7804,-11.0069
dortmund_12.tif,train,dortmund,0.1776,Water,-39.8591,-20.3672
ica_30.tif,train,ica,0.9248,Bareland,-16.2126,20.7964
aachen_24.tif,train,aachen,0.1744,Road,-42.3029,-2.8517
tyrolw_25.tif,train,tyrolw,0.1864,Bareland,4.1233,6.6147
kampala_1.tif,train,kampala,0.2650,Water,11.0520,-2.0752
melbourne_28.tif,train,melbourne,0.2832,Water,23.7720,13.0772
aachen_70.tif,train,aachen,0.3483,Water,-23.6263,-13.9156
piura_2.tif,train,piura,0.2956,Road,-46.1846,-0.3202
tyrolw_28.tif,train,tyrolw,0.1726,Water,-28.1162,-18.1815
